"t_val_age","p_val_age","q_val_age","beta_val_age"
2.7980962755247,0.00524622141883285,0.0388608993987619,0.004369311009488
0.409358653730505,0.682373576445753,0.795770934630616,0.000915654809754063
2.0476558316761,0.0408975128637146,0.135198389632114,0.00310214322924743
2.64128706347763,0.00840179825179878,0.0533447508050716,0.00316806036168433
1.03080050662267,0.302926917915011,0.45212972823136,0.00108769281127192
0.826315841088827,0.408847686995045,0.556743406482594,0.00110406139948077
1.89701972872695,0.0581543176401038,0.169633751668769,0.00450053791526862
2.11440139512886,0.0347780172550378,0.12310802568155,0.00257965316845251
1.19195292,0.233595819985997,0.377812552661966,0.00157330760479498
1.3264792790112,0.185009706557439,0.328906144991003,0.00268919440544231
1.73520857571389,0.0830546428552645,0.198933276300035,0.00256314210133274
1.81862564921327,0.0692978473049878,0.183570456437054,0.00193055642766983
2.83497998024959,0.00468645479035201,0.035817226785584,0.00754230811340316
0.999702561182235,0.31772775890093,0.47070779096434,0.00114658547575449
2.9944015090481,0.00282443398348621,0.0262738044975461,0.00352410101503583
1.05777761873577,0.290427355811728,0.436732865882297,0.00219367063467692
1.56065655817171,0.118975486377802,0.243562637040091,0.00160458424047183
1.6244632119748,0.104632018037991,0.223811803289821,0.00201309508399851
2.88058753661117,0.00405440856131541,0.0337867380109618,0.00309567159860945
-2.3855321051535,0.0172516985519433,0.0794573661674335,-0.00491458522030334
0.571610847074201,0.567727254102467,0.698741235818421,0.000653776100888055
0.398022840462374,0.690707521439173,0.798505805131992,0.000565607874777563
0.601726537512041,0.547507755209772,0.684384694012216,0.000652937770802666
3.36333419029079,0.000800444997701931,0.0168132989190039,0.00340706431922164
1.75220855163433,0.0800727582941207,0.192946405528002,0.00195161063791008
1.2056510173748,0.228267805116817,0.374209516584947,0.00125217772779274
1.60474404641256,0.108908211672245,0.230493569676708,0.00147267167856556
0.835232299183649,0.40381946383581,0.555078300805237,0.000984538957322538
2.52414264903493,0.0117633905818041,0.0649289609732493,0.00274023177852516
2.15969411013826,0.0310549003989709,0.11396293724393,0.00216805206050644
2.45063440209867,0.0144461576934999,0.0713390503382712,0.00276578250506879
-0.201796550166031,0.840120759038878,0.891374810651329,-0.000261404452507415
0.841471534046557,0.400293807673552,0.552129389894554,0.00119501941049062
0.572457587352085,0.56714646022243,0.698741235818421,0.000727546460294831
-1.16289665217327,0.245186865051824,0.384606847140116,-0.00143856711398703
-2.56553028375607,0.010462627748159,0.0613738799937401,-0.00318820618986929
2.30923551444694,0.0211834557617174,0.091111637684806,0.00316277338002893
0.720364488512683,0.471495588410482,0.61773271462981,0.000871229076209812
0.389478131208033,0.69701495943557,0.802886495860613,0.000698634011421182
0.672784120319515,0.501249114934023,0.637209964747736,0.00083163996122027
1.26095860530286,0.207658043195269,0.349005114613898,0.00226587868168744
1.33501395344029,0.182233398734137,0.325416783453817,0.00244605718065946
2.96590879776562,0.00310183612554823,0.0281985102322567,0.00356011694042089
0.175033708566159,0.861091720038373,0.897103206392682,0.000246856392188836
1.0866838516926,0.277486316419028,0.420433812756104,0.00122000578848729
1.81869932442684,0.0692833373550515,0.183570456437054,0.0028041902797776
1.55476326000264,0.120369897445489,0.243562637040091,0.00156876485808184
2.57376258883581,0.0102176438384787,0.0610008587371864,0.00295578041883781
-2.49450277557877,0.0127964118963856,0.0682475301140565,-0.00305473809905311
1.45673230680163,0.145552744629389,0.27814202970803,0.00171573538724849
2.28357549215924,0.0226230054192309,0.0923387976295139,0.00252821185848344
1.78334186633912,0.0748679203891913,0.188346969532557,0.00183754316938423
1.00377183139012,0.315756571296488,0.469526500069127,0.00121924494299833
3.22440879394567,0.00130788701841147,0.0200009192202776,0.00414394744969338
1.47459549614073,0.140689827789595,0.273184131630281,0.00255873869962914
-0.676310813899489,0.499014213276182,0.637209964747736,-0.00141085662013177
3.35290711685391,0.000833085261162932,0.0168132989190039,0.00378740643657902
1.39709598608448,0.162748411001634,0.298620937617678,0.00139986316404284
2.74264268605569,0.00621410726362478,0.0451935073718166,0.00288057712507178
1.38543814169313,0.166277093350643,0.303702453608481,0.00144917498595035
-1.88759926873209,0.0594089194484916,0.170960919276235,-0.00206501903516443
3.28646432373548,0.00105547483377185,0.0175912472295309,0.004791961256839
1.278905286507,0.201255236640719,0.34402604553969,0.00147081269342742
-0.303813973515077,0.761341146011722,0.840567944239901,-0.000390053333118653
2.28507632100186,0.0225474885456425,0.0923387976295139,0.00294954158047659
2.91616940896831,0.00363187077958999,0.0315814850399129,0.00295660862082218
2.18758750734658,0.0289615102356041,0.110329562802301,0.00235520079946178
1.61251104042043,0.107215607453973,0.228118313731857,0.00259618074793563
0.33840789611518,0.735139963577726,0.828326719524198,0.000556703938807304
1.63648047446032,0.102102546245951,0.223653985199689,0.00213895149394381
1.19057009533286,0.234157422865279,0.377812552661966,0.00161281157469357
2.01685641088986,0.0439971261970389,0.141744961422824,0.00208921080737013
0.701288557503236,0.483302244805035,0.629709765218287,0.000637794924503647
1.33880953586819,0.180996284433532,0.325416783453817,0.00165016321294362
1.28414616598537,0.199429847770286,0.343844565121182,0.00136954380430681
-1.80919486303168,0.0707986537832306,0.185772241230725,-0.00218943146294961
-1.76253081814094,0.0783580036210402,0.19071833190291,-0.00185083498900195
0.862685801891864,0.388561742818428,0.539669087247817,0.00111089777129236
0.0912316367735336,0.927330123778205,0.946255228345107,9.69919177089802e-05
0.51046285777969,0.609869010086203,0.739235163740852,0.000612455950059568
