"t_val_age","p_val_age","q_val_age","beta_val_age"
0.278267287726744,0.780870806820951,0.870567093410941,8.99988631617824e-05
-0.0205093832232626,0.983641619961966,0.991074680062434,-9.31942766466921e-06
-2.17285019797875,0.0300512850852198,0.0890408446969476,-0.000415915663261871
-1.5935316219776,0.111381311203034,0.217329387713237,-0.000263721491488749
-2.26318084747402,0.0238597349519219,0.0739836742695253,-0.000324709646529071
-0.331408617189529,0.740412778326549,0.84137815718926,-6.87453270208205e-05
-0.0979094461913004,0.922025823765583,0.953702657525523,-5.41260167682053e-05
-1.4380682976356,0.150771702467845,0.265589617756857,-0.000268293848476368
-1.51706786090561,0.129606022593313,0.238905110771084,-0.000296914362109868
-2.53545573215063,0.01139799883455,0.0474916618106248,-0.000364478685634638
-3.24351867510716,0.00122373883626768,0.00998970478585858,-0.000465560546544636
1.89418222530622,0.0585661293352004,0.142441787599014,0.000736687552298399
0.520909803481604,0.602560348148932,0.725976323071002,0.000175348156661758
0.0429565542046286,0.965746149786558,0.978896953957362,9.1917154464904e-06
0.607815150784787,0.543461048187119,0.6688751362303,0.000250522615140913
-0.666666578889068,0.505175635698479,0.637445597095872,-0.000149112387605334
-1.87484231863752,0.0611365315549677,0.145563170368971,-0.000403938904043032
-0.954802239998094,0.339933316389476,0.480471118571698,-0.000265574838252458
-0.471119015268447,0.637663791429181,0.756870969055408,-0.000131251928189315
-0.939248952879703,0.347858677500422,0.486515632867723,-0.000556151792777087
-1.65440907332382,0.0983851088173321,0.19875779559057,-0.000327059334385197
-1.50573174976999,0.132488127682682,0.242671735677017,-0.000265428236232512
-1.38518384650725,0.166336256600037,0.285199369275708,-0.000252384807040231
-3.12910998127313,0.00180917701012848,0.0126959790184455,-0.000463984535777479
-3.15165406206008,0.00167716067285323,0.0124234123915054,-0.000435773813342646
-2.38187877277473,0.0174322458728167,0.0588952450335504,-0.000391810585161323
-1.83645429964868,0.0666201885435432,0.154613227715816,-0.000284738534410106
0.409837612468986,0.682023823865287,0.790752259553956,0.000110557616224243
-2.79917613057035,0.00523269536045348,0.0275405018971236,-0.000381378304130154
-1.76807087648703,0.0773848493277044,0.170076591929021,-0.000286089095469417
-0.277660174218375,0.781333966336319,0.870567093410941,-5.60785872873593e-05
