"t_val_age","p_val_age","q_val_age","beta_val_age"
1.20399340023483,0.228909245237798,0.431216917586191,0.000295821143891118
2.63512271677228,0.00855553706973803,0.0525154425943225,0.000509764658128176
0.778051091254682,0.436740505270611,0.628125566124323,0.000146445629473216
2.75594106456305,0.00597025628654525,0.0426446877610375,0.000601649942627718
3.10354309984266,0.00197103409725066,0.0225007898579049,0.000648786242501034
1.28787510371449,0.198111837308194,0.394252412553621,0.000237912763764014
0.789344372148724,0.43012678694431,0.623372154991753,0.000192256785135373
0.951856564995672,0.341428197440716,0.525274149908794,0.000175367693460583
2.53610836913844,0.0113769691488246,0.0650112522789974,0.000588849795413163
3.27032709288277,0.00111620686020518,0.0148827581360691,0.000908449963526953
2.16943574623531,0.0303180544663811,0.129012997729281,0.00051744918321271
1.43166501414405,0.152595678567778,0.34808987316524,0.000304994417169093
1.79823259625554,0.0724599255974767,0.226437267492115,0.000505867251723447
1.06207777446126,0.288492509831038,0.491051080563469,0.000193203898546549
1.03358789824168,0.301609716069155,0.496623709635336,0.000277461752962419
2.38460381962473,0.0173002046712947,0.0887189983143317,0.000683887943162349
3.40941674544911,0.000680519868954803,0.012373088526451,0.000932229524006879
1.01759449269377,0.309148259247997,0.496623709635336,0.000260962036338802
0.768096411405646,0.442619305856691,0.632313294080987,0.000177234187007177
-0.151658154405576,0.879490799763892,0.924188065105605,-3.12503511069442e-05
1.74464690031245,0.0814133453344954,0.246707107074229,0.000467097162569397
2.63043987201171,0.00866504802806322,0.0525154425943225,0.000767840472049354
1.26291159348823,0.206935442880419,0.405755770353763,0.000250894450241422
2.57263549735632,0.0102511884516663,0.061201125084575,0.000572114007128998
3.30915689560286,0.00097417896138439,0.0144322809093984,0.000816925956299118
3.6036172950911,0.000331943253772344,0.00781042950052573,0.00101735079387343
2.02469671519946,0.0431924766682219,0.154330489334189,0.000360065409724285
0.623550703971432,0.533078937873307,0.709764591738426,0.000152167681459831
2.98146095760661,0.00294739953811121,0.026199107005433,0.000678117735820543
3.03377411217981,0.00248643701830886,0.0242579221298426,0.000790973619754065
1.47661270379016,0.140122040514602,0.333623905987147,0.000353275180687902
-3.13245541049371,0.00178541929777275,0.0216414460336091,-0.000999615356893322
-2.11369110498885,0.034827066514784,0.140956184355708,-0.000698242504327474
-3.68528488967997,0.000242689236051651,0.00708270886440782,-0.00116077318848723
-1.93957030271574,0.0527299957553329,0.172885231984698,-0.000432334063474618
-3.68149713150424,0.000246826692847171,0.00708270886440782,-0.00119243213080191
-0.926061797524098,0.354671053391629,0.539423655348485,-0.000303587335786903
-2.65281837266899,0.00813080654968721,0.0508175409355451,-0.000938686130773484
-3.31380611177661,0.000958781303208126,0.0144322809093984,-0.000822702710516449
-2.02059436618892,0.0435983632369084,0.154330489334189,-0.000477111902525499
-0.753542571227084,0.451324994361965,0.640177296967327,-0.000163235570674723
-2.99460797786608,0.00282564171581333,0.0256876519619394,-0.000774540666725589
