"t_value";"p_val";"q_val"
2,72670513239448;0,00652894310861405;0,0258572004301546
-0,739007388129127;0,460082999493623;0,586092992985507
-3,19440622297154;0,0014469786868754;0,00933534636693806
-2,18886867101905;0,0288485433162323;0,0822729648697429
-0,946517027048285;0,3441278018767;0,473033903955566
1,32200274750278;0,186498257940839;0,317443843303556
-0,323706489126898;0,746237806657353;0,817794856610797
-2,34848963734553;0,0190711045378634;0,0605431890090901
-0,560003990583846;0,575618415806015;0,681205225805935
1,86819917833092;0,0620620940030912;0,14776689048355
-0,881702666615764;0,378177416824503;0,511050563276355
-0,849237340631597;0,395985461782251;0,526226527285383
-0,0431630352712589;0,965580998639372;0,98277964238104
1,69273486637581;0,0908456173516363;0,19642295643597
-0,83122565877606;0,40605521549516;0,537821477477033
2,75362572348641;0,00602014935167295;0,0245720381700937
1,83467243187746;0,0668747289647814;0,156974416372195
-0,0289936322584608;0,976875667083887;0,986743098064532
3,02050262603886;0,0025967733720244;0,0141914513949842
0,00538647962249301;0,995703361647302;0,998816476090875
-0,163045739269981;0,8705207252654;0,913932519963674
1,05268952421647;0,292772110145925;0,438609902840337
-1,21429894157297;0,224941491354823;0,36232538518592
-0,573126982016767;0,566710489417203;0,676669241095168
0,796231169715358;0,426099223258876;0,551584755027672
-1,66509852979036;0,0962360072588685;0,205852421944104
1,01420333219221;0,310751365082643;0,45116440834757
-1,52595344111693;0,127349785696986;0,248487386725826
-1,80759415473518;0,0709809515878239;0,164117807139477
-1,63509251502823;0,102389297184633;0,214427847507085
-0,417096305461228;0,676704750172914;0,76742750397608
0,249460643358496;0,803060754291383;0,856598137910809
-0,353817291358134;0,723558245741712;0,801723886114387
0,850664862471543;0,395178761337908;0,526226527285383
2,25069791700806;0,0246481537696718;0,0730315667249535
1,22722652314408;0,22004981770155;0,356355980083482
3,07978011907086;0,00213644140651935;0,0123851675740252
0,888209448070021;0,374647273397097;0,509724181492649
3,44293980784237;0,000602155016535213;0,00501795847112677
4,759361892976;2,24508863419991e-06;6,90796502830741e-05
3,71643179306472;0,000213803640669193;0,00226108043004028
-0,249650538677071;0,802916727562424;0,856598137910809
2,24270759565383;0,0251752544436087;0,0740448660106138
5,30669040932046;1,40579173943323e-07;9,24767804492644e-06
2,4774840969655;0,0134242555080885;0,0466930626368294
3,85694949943391;0,00012240359818657;0,00153004497733212
3,84691638926792;0,000127799890363586;0,00154908958016468
3,13251829879483;0,00178987588399995;0,011014620824615
2,57375825138205;0,0102181850816773;0,036822288582621
1,89840314826439;0,0579669410398978;0,138842972550653
3,27843837719789;0,00108198538757481;0,00756568004330054
0,595992432804892;0,551328790291356;0,66625835684756
-1,96345088312401;0,0499066304636523;0,124902359741329
-0,00461428832791696;0,996319434900647;0,998816476090875
1,5630931177161;0,118383648896742;0,235589351038293
-2,70874791546244;0,00687237330796853;0,0269504835606609
-2,62162386747477;0,00889706586275956;0,0326497829826039
3,26760951405852;0,00112491167121206;0,00756568004330054
0,58547950111071;0,558386037858124;0,670733979409158
1,30556918513433;0,192044880227415;0,323323893881921
0,374705136132563;0,707965959664371;0,793239170492293
-0,719915213025983;0,471771412637866;0,595295157902671
-1,60653095434534;0,108489704183156;0,220283663316052
1,50362514549504;0,132996551959123;0,25576259992139
0,657587065834988;0,51096869007157;0,628884541626548
-3,3828042902968;0,000749992901747977;0,00588229726861158
-0,689211127108559;0,490874604420548;0,611681750056758
-0,88492288883056;0,37643054365273;0,510414296478278
-0,220056876537381;0,825873333652507;0,876258178941652
-3,12371357182565;0,0018431077760081;0,0110217263532818
-6,2285514424705;7,15910614006507e-10;1,43182122801301e-07
0,954626813504117;0,34001088661294;0,472237342517972
4,57973645377958;5,30135555032716e-06;0,000132533888758179
0,380056085826285;0,703993235465789;0,791003635354819
2,69894957515874;0,00708114055890758;0,0274995749860488
3,29181997726175;0,00103253391273459;0,00754356999634747
1,67479192309285;0,0943252450316199;0,202849989315312
-0,0978107939682209;0,922103464057911;0,955547631148095
3,91653057846489;9,65602469574078e-05;0,00124593867041817
2,85432476905059;0,00440510521283789;0,0202533573004041
2,6263440501665;0,0087794539700139;0,0326497829826039
2,7580820597437;0,00593014212254114;0,0244541943197573
2,80228459297057;0,00518080714137128;0,0218139248057738
3,45857568374699;0,000568002205261623;0,00493914961097063
4,09360454757793;4,61655113403846e-05;0,000636765673660478
1,7581597313589;0,0790353686185224;0,177607569929264
2,18695004516636;0,0290012201165844;0,0822729648697429
0,255226351667555;0,798608091492982;0,856416183906684
1,90813508847335;0,0566958459761503;0,136616496328073
-3,2647433461212;0,00113485200649508;0,00756568004330054
-3,17606286137483;0,00154297267130856;0,00979665188132422
3,29060504845184;0,00103724087449778;0,00754356999634747
3,27356096627007;0,00110064390936023;0,00756568004330054
1,53130115114045;0,126044763305496;0,248364065626594
-0,642172065687594;0,520915807232359;0,635263179551658
1,03005652406397;0,30325083393981;0,449260494725645
0,0800305201674301;0,936230753068348;0,967680364928524
0,0665166802831287;0,946980886622326;0,973759266449692
1,3409018528151;0,180276847294931;0,309488149862542
0,102074141786055;0,918719699484777;0,954550232566363
-0,302253831300236;0,762525651572166;0,831090628416529
0,351802840858421;0,725065548301459;0,801723886114387
-0,000953362027246719;0,999239541505029;0,999239541505029
1,01066598259075;0,312431352780692;0,45116440834757
-0,10203091502851;0,918754598845125;0,954550232566363
-3,80917737478415;0,000148917164215835;0,00170191044818097
0,907279987641514;0,364492829513372;0,497601132441463
1,43041500900608;0,152939071684791;0,281915339511135
-0,541740748399543;0,588123476763545;0,692671700528483
1,97461231613309;0,0486031176634017;0,123045867502283
1,70711961591535;0,0881448736889655;0,192666390576974
2,04906962543295;0,0407365137272741;0,108630703272731
-2,46808682921676;0,0137720536700042;0,0471986771716648
-2,78300446810557;0,00549800243842966;0,0229083434934569
4,30014312823903;1,89055935656336e-05;0,000325875362650271
1,41007025220592;0,158840247082563;0,287493659877942
-3,01644863497338;0,00262785146488587;0,0141914513949842
-1,95902842007085;0,0504044713487045;0,125228500245229
-2,35556926199757;0,0187002432899878;0,0598407785279611
0,696308086783663;0,48641221249083;0,608015265613537
-1,30451863851479;0,192377716859743;0,323323893881921
0,263779655352181;0,792011937288125;0,852407976311831
1,1084313945129;0,267959158711029;0,40754244670879
3,37443630707319;0,000769700182684471;0,00592077063603439
3,26944574194249;0,00111821329869017;0,00756568004330054
-2,22203021368291;0,0265256871703688;0,0763329127204856
2,81455393435676;0,00498462114910517;0,0218139248057738
2,85640006963613;0,00437754281840665;0,0202533573004041
-0,969428440041578;0,332575413645605;0,469106858603725
0,562598305675902;0,57385077555035;0,681205225805935
0,105597617848895;0,915924475334307;0,954550232566363
-1,02091746874509;0,307570866841971;0,45116440834757
3,23822153818595;0,00124607708588586;0,00817099728449747
-0,651909154140408;0,514626679870965;0,631443778982779
-4,60992239873442;4,54521323545807e-06;0,000121205686278882
-4,29230023391159;1,95525217590162e-05;0,000325875362650271
-2,22916748886521;0,0260408082686395;0,0756684958969441
1,79350896446863;0,0732249645439692;0,167371347529072
-0,674055337327506;0,500436782984023;0,619735954159781
-2,55987378465317;0,0106292412849241;0,0379615760175862
-2,22823383233565;0,0261056310844457;0,0756684958969441
-1,72168260983623;0,0854642480969427;0,188697763632533
-1,48287350078318;0,138429070866724;0,263674420698522
-2,96145848759315;0,00313868909699624;0,0158710498483882
-6,07683448003968;1,77261602509128e-09;2,16977152058447e-07
-1,14018954045325;0,254497440011067;0,393046239399331
-4,79445389802643;1,88292591337271e-06;6,27641971124235e-05
1,08536579855443;0,27804045685424;0,421273419476121
1,43735167788822;0,15096214148268;0,280859798107311
0,42999563486091;0,667298291186777;0,760453893090344
1,34117002117245;0,180193119329198;0,309488149862542
-3,8378365707858;0,000132482470232308;0,00155861729685068
0,579518552934263;0,562382303917839;0,673511741218968
1,38902198162543;0,165158591551888;0,293620574758365
2,16685061352883;0,030491191901302;0,0852900472763691
1,14045540947504;0,254397179197577;0,393046239399331
0,510352095806238;0,609931855825927;0,7081315226841
2,11061897270824;0,0351098534858073;0,0961913794131706
-2,41052566475877;0,0161404155999733;0,0533567457850359
1,27493726693947;0,202645993750897;0,337743322918162
2,10496097588295;0,035560228685068;0,0967625270341986
-4,94400180065693;9,11979971028102e-07;3,64791988411241e-05
3,06307213524964;0,00225850501139338;0,0126921568970661
2,43280770717504;0,0151672771599975;0,0509824442352859
0,995350516480097;0,319825949474427;0,460181222265362
0,932994123872967;0,351068689740673;0,480916013343387
1,01917619851288;0,308386862420615;0,45116440834757
1,12680921437956;0,260116013883611;0,39712368531849
1,41721172943131;0,156767233937692;0,286043375485194
1,50473448026994;0,132741191240543;0,25576259992139
1,52211316233588;0,128325160918739;0,249175069745123
1,18823461506827;0,235044686073825;0,373086803291786
0,802104239921707;0,422700459039715;0,550749783765101
1,43302505204659;0,152193560451658;0,28183992676233
0,685925625186929;0,492931925121117;0,612337795181512
1,25933245670425;0,208237967061557;0,342778546603385
1,65027437439816;0,0992241631406811;0,208892975033013
3,43248022491096;0,000626119825965116;0,00511118225277646
1,56419951401271;0,118121411928863;0,235589351038293
-2,17106422614745;0,0302054217154782;0,085085694973178
-2,6496825784456;0,00820034342737659;0,0312394035328632
3,01293713307312;0,00266089713655954;0,0141914513949842
3,71548838885196;0,000214802640853826;0,00226108043004028
-1,34948953187774;0,177536915483243;0,309488149862542
0,193652074276618;0,846491811962315;0,893395052202971
-0,44718936815841;0,654848420870168;0,750078819221142
1,26600516608253;0,205831178490479;0,341368247729246
-1,12891006726505;0,259245909104368;0,39712368531849
0,209568794989576;0,834054024894004;0,882596851739687
1,36999169945658;0,171041552343511;0,301394805891649
-3,30616510504873;0,000984622605707493;0,00743111400533957
1,1855265955533;0,236129950601096;0,373327985140073
-2,04172317439156;0,04147525224258;0,109868217861139
-2,33121718931658;0,0199521395519919;0,0618670993860215
-2,73144493209683;0,00643197896241488;0,0258260098520636
-2,93241653357925;0,00344759845824105;0,0168175534548344
0,359823924476041;0,719062052577889;0,801723886114387
-1,44647849184773;0,148400652190933;0,278686670781095
-1,38906056928612;0,16516157330158;0,293620574758365
-2,85768180386586;0,00437162286281551;0,0202533573004041
-1,16484683320914;0,244372903989492;0,384188440954166
-0,977541007227518;0,328545360514023;0,469106858603725
-2,32348868691528;0,0203606036726798;0,0626480113005533
-2,98124317525196;0,00295279716346274;0,0153392060439623
-0,402333104385093;0,687537462991604;0,77687848925605
0,354683597152518;0,722913609563018;0,801723886114387
-2,09402035898877;0,0365226746789021;0,0987099315646003
0,299333614276172;0,764754376668559;0,831254757248434
-0,561915658467242;0,574319011710995;0,681205225805935
-2,15576974100362;0,0313687009516196;0,0871352804211655
1,20196624367696;0,229710085297616;0,366071849079866
-1,98371454884152;0,0475855624992227;0,121237101908848
-0,114886037724949;0,90856153472396;0,951373334789487
-0,0209366592254213;0,983300762540636;0,990731246892329
-1,344427348299;0,179161293623334;0,309488149862542
0,46841324631177;0,639596176613822;0,735168019096348
4,25472875216855;2,31559185336599e-05;0,000370494696538559
1,48861850753733;0,136934690874782;0,262075963396713
-4,47426664938012;8,65850800156801e-06;0,000192411288923734
-0,0433897729377978;0,96540001448746;0,98277964238104
2,42075312471718;0,0156923591528909;0,0523078638429695
0,221061847104724;0,825095355745859;0,876258178941652
-0,538303261125307;0,590502624700532;0,692671700528483
-0,288362306115935;0,77313924926961;0,838091327121528
-0,534651951820079;0,593020430337903;0,693591146594039
0,946528971889837;0,344132165127675;0,473033903955566
0,0368543490853338;0,970608934439618;0,985389781156973
-1,34405268528622;0,179270289903315;0,309488149862542
-0,166459711943313;0,867831249991389;0,913506578938304
-2,53696335441985;0,0113537649969267;0,039837771919041
-0,968472683978411;0,333065869608645;0,469106858603725
-1,42474311209414;0,154574532424986;0,283622995275204
-1,38503543908432;0,16639151894845;0,294498263625575
-1,92711549067961;0,0542856303049212;0,13160152801193
0,527240791342315;0,5981568539842;0,697559013392654
0,958903897762779;0,337858851815692;0,470883417164728
2,25499817594584;0,0243683299578848;0,0727412834563725
1,31481702703701;0,188905725276218;0,32017919538342
2,88816729288562;0,00395864723069455;0,0190778179792508
2,62379913049537;0,0088394703913422;0,0326497829826039
-1,7194745572081;0,0858574824528026;0,188697763632533
3,45204637929616;0,000583663158137954;0,00496734602670599
2,9586007628036;0,00317420996967763;0,0158710498483882
4,0665088021048;5,17440439654929e-05;0,000689920586206573
1,96284470093877;0,0499609438965317;0,124902359741329
2,87267466892972;0,0041647211504871;0,01983200547851
-0,759694856461596;0,447631768857862;0,57263978392143
3,54725472865367;0,000409740884869531;0,00407798318857248
1,93090991948182;0,0538260334456005;0,131283008403904
3,12415772307823;0,0018461391641747;0,0110217263532818
3,505216757437;0,000477915566395859;0,00434468696723508
3,54174184826848;0,000417993276828679;0,00407798318857248
3,65737555336833;0,000269382056663736;0,00276289288885883
4,61567735624033;4,48113703018987e-06;0,000121205686278882
2,8156031115297;0,00497163468881376;0,0218139248057738
1,5762287189962;0,115313934238007;0,232957442905064
-1,22845392576445;0,219607667169254;0,356355980083482
2,62560550181478;0,00879609936428819;0,0326497829826039
0,493165359744888;0,622013531663488;0,719090788050275
-3,13382074852594;0,00177937847114623;0,011014620824615
1,93319908781545;0,0535209721868414;0,131283008403904
1,47695602478958;0,140035951158902;0,265470997457634
4,20808921850969;2,82348483782345e-05;0,000427780264939306
-0,779230883148055;0,436030857041697;0,562159628326508
1,44014812053711;0,150169519923401;0,280690691445609
-0,974564096378025;0,330023249040106;0,469106858603725
1,08228275300414;0,279432633894552;0,421785107765361
-1,14941073817951;0,250705658120145;0,391727590812726
-1,60891361795128;0,107979041379544;0,220283663316052
-0,797420598163902;0,425417033563227;0,551584755027672
-0,732830872269392;0,463849052553399;0,589014669909078
-0,416350398738509;0,67725477225889;0,76742750397608
-1,779502834325;0,0755038731027866;0,170630221701213
-2,37990142282354;0,0175254960003209;0,0565338580655514
-0,348478795244237;0,727564426648806;0,801723886114387
-6,40283009016382;2,41725691112653e-10;9,66902764450612e-08
0,950938710980061;0,341891835213155;0,473033903955566
2,44264277526784;0,0147714644919151;0,0500727609895426
0,758932224469136;0,448090630918519;0,57263978392143
1,61819014030649;0,10598583609729;0,218527497107814
4,10599220467386;4,40412819049644e-05;0,000629161170070921
2,03564071808886;0,0420882580168214;0,110589550384433
1,57155150866679;0,116401645058696;0,233973155896876
-0,540085834632922;0,589268062127743;0,692671700528483
2,11302059353916;0,034888762306126;0,0961913794131706
2,72986779096284;0,0064565024630159;0,0258260098520636
2,93637615795637;0,00340272092045327;0,0168035601010038
-0,804570046209281;0,421280160050696;0,550693019674113
2,38805685008791;0,0171345641307048;0,0557221597746497
3,50573494433332;0,000477107457337815;0,00434468696723508
2,82626252114573;0,00481161919792779;0,0218139248057738
1,33779393930583;0,181305912459119;0,309924636682256
5,27960930562666;1,61834365786213e-07;9,24767804492644e-06
2,54452475171464;0,0110983410811539;0,0392861631191288
-0,054971127769144;0,956173983259404;0,98069126488144
1,61402142445444;0,106856952707352;0,219193749143286
1,16350224257243;0,244920131108281;0,384188440954166
-0,262837127110769;0,792739417970002;0,852407976311831
-2,03341696977827;0,0423005030220455;0,110589550384433
0,977727120485338;0,328466841586646;0,469106858603725
1,83322266666248;0,0671065629991133;0,156974416372195
-5,15077802596014;3,13970532709534e-07;1,56985266354767e-05
2,26210328847801;0,0239287673718603;0,0719662176597303
-2,8042091946922;0,00514673545040027;0,0218139248057738
2,38964906982654;0,0170756736529912;0,0557221597746497
2,467020257995;0,013805613072712;0,0471986771716648
-1,01158745023783;0,311988740124461;0,45116440834757
-4,54537590417667;6,1864149439771e-06;0,000145562704564167
-0,479524507462169;0,631678003941764;0,728159082353619
-1,72039608368111;0,0857131881526217;0,188697763632533
-2,34202431584183;0,0193851337455131;0,0605785429547285
0,0687485376083892;0,945203695814332;0,973759266449692
-0,592565846160422;0,553620877193041;0,667013105051857
-0,851268193684062;0,394845182872342;0,526226527285383
-1,70201742634263;0,0890875411701315;0,193668567761155
-1,46062990595453;0,144443291511811;0,272534512286437
0,858834542172268;0,390650203578869;0,524362689367609
0,777460391290431;0,43707911102386;0,562159628326508
0,973116876850382;0,330749161239866;0,469106858603725
-0,960142777512386;0,337251333567523;0,470883417164728
2,28483519704001;0,0225481776040026;0,0688493972641302
1,39621359502354;0,162976707445322;0,292334901247214
-2,2773223964085;0,0230070316889304;0,0697182778452436
-3,09148036739609;0,00204861821767518;0,0120506953980893
-2,96183740381812;0,00313146801517822;0,0158710498483882
-1,03704790213786;0,299982786980292;0,446071058706754
-2,02445639589484;0,0431964733192605;0,112198631998079
-0,0473088871758051;0,962277104145606;0,98277964238104
-1,1432782895893;0,253240814528861;0,393046239399331
-0,596136120783732;0,55123295008356;0,66625835684756
4,3556390285092;1,47517384894223e-05;0,000295034769788445
0,712737066803509;0,476188891007956;0,598979737116926
-4,84252114326885;1,5075681605616e-06;5,48206603840584e-05
1,13577971779418;0,256338645730052;0,394367147277003
-1,07353086545101;0,283325135026476;0,42605283462628
1,26407720772163;0,206527789876194;0,341368247729246
-5,37878059751115;9,32675652274217e-08;7,46140521819373e-06
-1,8558441468288;0,0637838848033233;0,150967774682422
-3,4914470314375;0,000503329589514033;0,00447404079568029
-4,31370126655336;1,7806446843562e-05;0,000325875362650271
-5,03357205530307;5,7573151660446e-07;2,55880674046427e-05
-3,06452682099723;0,00224403909375228;0,0126921568970661
-0,823637675748541;0,410355834028634;0,541723873305128
-2,81169648646059;0,00503154640719801;0,0218139248057738
-6,04383422774182;2,16977152058447e-09;2,16977152058447e-07
