"t_val_age","p_val_age","q_val_age"
3.01062873666716,0.00264882974946241,0.0389195863043896
1.17649925842754,0.239574460127085,0.472067901728247
-0.675973707079278,0.499157278928649,0.731365976452232
0.862792726186913,0.38838371775044,0.668091077051798
-0.736671693304098,0.461432508287635,0.715399237655247
1.29591748037717,0.195195124993532,0.426656010914824
-0.424273334183668,0.671424834678838,0.832410229259317
2.95213770687803,0.00320285826939334,0.0406127608429159
0.401092841557711,0.688406560925541,0.837523314683519
0.0771427814671249,0.938519826763256,0.970860414310103
0.696221207691953,0.486393757484059,0.731365976452232
-0.982175357173317,0.326165372739795,0.593027950435991
1.95644357619207,0.0505906626664575,0.220537979158362
0.493286210264886,0.621879625011656,0.810266612393037
0.445337801313341,0.656137285146951,0.832410229259317
2.01465000318364,0.0441122069672747,0.207586856316587
0.141466631972373,0.887519537628147,0.951763579225894
0.528962503174706,0.596906521782593,0.80121680776187
1.87752308580422,0.0606324104371619,0.248779540263279
0.0782138703124406,0.937667933797897,0.970860414310103
0.191378635236126,0.848253798363376,0.928320537754117
0.292608494122043,0.769860233586589,0.869430698745017
0.738244183226451,0.460476835423943,0.715399237655247
1.24049582066163,0.214978115677767,0.449043835228841
1.40724433949647,0.159553643046575,0.377641758690118
1.58915269897275,0.112228035312508,0.33252751203706
-1.62326720602009,0.104733819205816,0.316649127562191
0.757493811800617,0.448868180053964,0.71325878631539
1.18017926661864,0.238108388322728,0.471501759054907
0.702102005685749,0.482720021981976,0.728633995444492
2.12400844865874,0.03382598485495,0.178031499236579
-1.18840918127451,0.234852662459061,0.467368482505593
-0.113163970897013,0.909915082382333,0.967273558056364
-1.13690533029304,0.25575201966244,0.487146704118934
-1.14455452943351,0.252568864828654,0.483385387231874
0.589066704137239,0.555901598288098,0.772085553177913
0.290307163518119,0.771619745136202,0.869430698745017
0.0367403649046833,0.970696712432862,0.984686967515421
-0.294395503631169,0.768494769757604,0.869430698745017
0.8978536844408,0.369401752247945,0.650928197793735
-2.31534543764,0.020722890765819,0.133696069456897
-1.72830945101547,0.084130131340079,0.288508841918323
-0.451417004247262,0.651751616030916,0.832410229259317
0.296618159575963,0.766797429240981,0.869430698745017
1.73492993589113,0.0829502128679806,0.288508841918323
0.384047312639584,0.700995585785623,0.839515671599548
-0.861375955039413,0.389163052382672,0.668091077051798
-2.70976966201695,0.00680652685623372,0.0605274478249809
-1.84875721047175,0.0646815029718606,0.252270935796072
-1.52715819436191,0.126923876395081,0.345371092231513
-1.15664972062491,0.247592134811629,0.476138720791594
-0.678603319404157,0.497489634329482,0.731365976452232
-2.54042529482585,0.0111677700622527,0.0893421604980219
-3.50277320081869,0.000473397710554078,0.0135256488729737
-3.18545715241868,0.00147376516467893,0.0245627527446488
-1.27240177019233,0.203419538547186,0.432469291405264
1.57283854155713,0.115958468255045,0.333846484084329
0.721679440830386,0.470599459082625,0.717295183946985
-2.63608535228873,0.00846982620966584,0.0691414384462517
-4.01733917091859,6.16530365732409e-05,0.00274013495881071
0.711977437302998,0.476584934407834,0.722098385466415
-1.76237912243105,0.0782005694386073,0.281803853832819
-1.27473499894563,0.202592400989584,0.432469291405264
0.158890990679473,0.873775273056696,0.946457495141886
-1.55580651897799,0.119956425548863,0.336977510225321
-1.04378917909891,0.29674424316156,0.552082312858715
-2.96295744419498,0.00309301376219497,0.0406127608429159
-2.48012384532561,0.0132382569001013,0.101832745385395
-1.44407116388476,0.148919242593869,0.372224269378663
2.85792558490417,0.00432066754639813,0.0493790576731215
3.33105471564109,0.000885333932787097,0.0186386091113073
3.15464512284929,0.00163751214829071,0.0262001943726514
1.69605754892657,0.0900739925903168,0.302769722992662
0.225141174261171,0.821898863002475,0.913220958891639
2.1575760275947,0.0311126750458384,0.176046457896922
1.48123683635289,0.138744900866855,0.364169480956345
2.36544033931667,0.0181300580428823,0.120867053619215
1.5783852705587,0.11467934648603,0.333846484084329
-0.0740811681892093,0.940955272993228,0.970860414310103
0.647498064214905,0.517404675098299,0.744262602888868
0.688320373315219,0.491353133422524,0.731365976452232
-1.81888816784428,0.0691196520643897,0.260828875714678
-0.569496966356488,0.569100710792621,0.782269018271644
0.361196559873267,0.718001297355411,0.844707408653425
0.73949188173209,0.459719342000876,0.715399237655247
1.61701150054799,0.106077457733334,0.316649127562191
1.82599452092237,0.0680416636369375,0.259206337664524
1.31076253349243,0.190130437314036,0.42017776201997
1.28034042778133,0.200615287623048,0.431430726071072
-0.0449637599518189,0.964141935057727,0.981314946623641
-1.64517388986543,0.100134900031716,0.315605604069398
0.392743001564755,0.69456282686405,0.838671718917673
1.42369930684813,0.154732995379996,0.377641758690118
-1.55312976800766,0.120594454136949,0.336977510225321
-1.22207633026996,0.221862911665316,0.459819506042107
-0.600715090754834,0.548116805920881,0.766596931357875
-0.730072569144432,0.465455162249568,0.716084864999335
0.581499523393785,0.560987635065154,0.773776048365729
-0.434599951808225,0.663912783600676,0.832410229259317
0.45339332544867,0.650328438797955,0.832410229259317
-0.498942538418449,0.617890032860025,0.810206579030826
0.813985423933733,0.415777211014326,0.692540194472065
-0.823565629288647,0.410311974303721,0.692509661272103
0.430022507890668,0.667238510195094,0.832410229259317
-1.32540315064581,0.185231046478283,0.416249542647826
-2.68160729208697,0.00740400945295666,0.0643826908952753
0.772117297277916,0.44016161029008,0.705607156850431
-0.514468796754831,0.606996959041515,0.807209307351813
-1.19173014534485,0.233547876414208,0.467095752828415
-0.211109635236033,0.832829224466202,0.917556210354693
-0.112206579406946,0.910674011308911,0.967273558056364
-0.407305501424324,0.68383936180682,0.837523314683519
-1.38655729992653,0.165774402052456,0.385803140105299
0.440517036300911,0.659623552863388,0.832410229259317
2.41255612105952,0.0159555412112434,0.108173160754193
-1.47316007352039,0.140909096653023,0.364169480956345
-1.72737928956734,0.0842969910379634,0.288508841918323
0.330234046506317,0.741267351299904,0.861848884607335
-1.34012873458997,0.180398149407082,0.41228460277943
-2.46949472976209,0.0136365192129596,0.10281845482326
-1.72686793348859,0.0843888362611095,0.288508841918323
1.91869728409348,0.0552045007366686,0.234912769092207
-2.04271524086443,0.0412479911809892,0.198424309158431
-0.402995173250682,0.687006855468333,0.837523314683519
0.299489633052698,0.764606274702132,0.869430698745017
-1.85929959032514,0.0631723614357303,0.250187570042496
-0.392975666855533,0.694391009007865,0.838671718917673
-1.17281950292816,0.241046790193009,0.472640765084331
-1.29059414233338,0.19703520172446,0.428337395053175
-2.03848742226485,0.0416691049232705,0.198424309158431
-1.57174869603483,0.116211110050421,0.333846484084329
0.610903944001931,0.541351943029649,0.759792200743367
-2.08095859728386,0.0376000725349367,0.192820884794547
-3.77917797815921,0.000163253776398271,0.00653015105593086
0.345132883475653,0.730040881984247,0.856352940743985
-0.365823160560704,0.714546508745196,0.843122724183122
-2.1075628177425,0.0352276225443207,0.183000636593874
-0.788007123893833,0.430811950935594,0.703366450507092
-2.84362005773992,0.0045184142602171,0.0502046028913012
-1.63328111867768,0.102611163126283,0.315605604069398
-3.3955233383768,0.000702122520354258,0.0175530630088564
-1.1689545720236,0.24260006701571,0.473365984420898
0.0700513388012889,0.944161752916575,0.970860414310103
0.400472912094467,0.688862926327194,0.837523314683519
-0.826216887056305,0.408807089169764,0.692509661272103
0.115384831236073,0.908154913444327,0.967273558056364
-0.0664342367743739,0.94704060431223,0.971323696730492
-1.26980851722289,0.204341740188987,0.432469291405264
-4.52207603103124,6.58502276241057e-06,0.000633880474719073
-0.591526144641022,0.554253428241797,0.772085553177913
-0.275350388672099,0.783083427445586,0.877404400499256
1.95168589474422,0.0511537812553489,0.220537979158362
1.61801596488359,0.105860795317045,0.316649127562191
1.20148451921078,0.229745212974181,0.466487742079555
0.434619433401474,0.663898643406215,0.832410229259317
1.21669266388761,0.223904744372844,0.461659266748131
0.374890878461653,0.707792451048414,0.842610060771921
1.47025215056261,0.141694613062273,0.364169480956345
1.87198203614559,0.0613955889321817,0.248779540263279
0.626446171153917,0.531113752530956,0.753352840469441
1.4117074451135,0.158235031998511,0.377641758690118
1.63399097961475,0.102462003167673,0.315605604069398
1.58351962052059,0.113505251676288,0.333838975518496
5.5077802746446,4.24185292670192e-08,8.48370585340383e-06
-0.618057481375286,0.536627435816683,0.755813289882652
2.12470978058197,0.0337672878978065,0.178031499236579
1.28325285855354,0.19959361411519,0.431430726071072
-3.56587876639951,0.000373555136132753,0.0124518378710918
3.37359750166424,0.000760054918684273,0.0176662662873111
0.867610359120466,0.385740770424841,0.66794938601704
-1.99058784294357,0.0467000029370225,0.217209315986151
3.06009383336705,0.00225030468404277,0.0346200720621965
2.81027623292715,0.00501156051522388,0.052753268581304
2.51844652472255,0.0118864746036837,0.0932272517935979
-1.72043655859255,0.0855509171125955,0.290003108856256
1.16005906509133,0.246201812780822,0.475777047966023
2.16908494638092,0.0302264709141202,0.175225918342726
1.5445514696261,0.122657096042576,0.336977510225321
0.504837994004403,0.613743750021247,0.80755756581743
1.08790874292717,0.276803014400684,0.518677715331201
2.21532801707768,0.0268811464676199,0.161769524360405
-0.770694439741638,0.44100447303152,0.705607156850431
0.322790920657179,0.746896736152462,0.861848884607335
0.923856979706266,0.355703292364192,0.638032811415591
-1.6692178607958,0.095274343255823,0.31495650663082
-2.71570959654872,0.006686187521205,0.0605274478249809
-2.15138410109606,0.0315986317335132,0.176046457896922
2.94769140764798,0.00324902086743327,0.0406127608429159
1.84250531561401,0.0655904433069787,0.252270935796072
-1.31228345569737,0.189617066855372,0.42017776201997
-1.40792905723436,0.159350806735512,0.377641758690118
0.958950403465077,0.337731946764421,0.611064097874531
-2.24693570481076,0.0247831074665814,0.152511430563578
0.541359150444143,0.588337159726843,0.795050215847085
0.730916788203527,0.464939462611662,0.716084864999335
0.0176512968068056,0.985919285505266,0.990873653774136
0.147135177312819,0.883044288339604,0.94950998746194
-0.5598335750818,0.575673128083008,0.788593326141106
0.169218095464293,0.865646979469191,0.943484446287947
-1.73457933445964,0.0830123595022538,0.288508841918323
-1.20509233394104,0.228349965213511,0.466020337170431
-1.19198054625206,0.233449704426943,0.467095752828415
2.79739241348552,0.00521480690107668,0.0534851989854018
-1.86623962463806,0.0621948850658199,0.248779540263279
0.153733976763322,0.8778393267441,0.946457495141886
-1.08634773325779,0.277492577702193,0.518677715331201
-0.258006280667167,0.796436004600464,0.889872630838507
-0.318347170673264,0.750264110289155,0.861848884607335
-0.380714837374102,0.703466560733573,0.839960072517699
0.496221271138731,0.619808032958582,0.810206579030826
0.654477222420225,0.512900626303166,0.743334241019081
-1.4706132797778,0.141596878594186,0.364169480956345
-0.739010003558771,0.460011813492213,0.715399237655247
1.89237051528678,0.058626161071094,0.244275671129558
0.753920473341855,0.451010462472337,0.71325878631539
0.389159124589888,0.697211415803058,0.838671718917673
1.96459983606241,0.0496373858350626,0.220537979158362
0.456104044512203,0.648378486246492,0.832410229259317
0.654659426726497,0.512783313962549,0.743334241019081
-0.0855252686772366,0.931854754174952,0.970860414310103
1.79927424121386,0.0721680072845972,0.267288915868879
0.367822459948174,0.713055391212444,0.843122724183122
-0.513461538640223,0.607701032406974,0.807209307351813
1.96701138337405,0.0493584374525559,0.220537979158362
-1.33703628647968,0.181405225222949,0.41228460277943
2.71948233891609,0.00661075173633364,0.0605274478249809
-1.56544506464175,0.117680885639726,0.333846484084329
1.44087463103647,0.149820268424912,0.372224269378663
0.0723520750487483,0.942330974387008,0.970860414310103
-2.97370077937668,0.00298735738252329,0.0406127608429159
0.783027706976263,0.43372938947832,0.704962875523441
-0.808393879770958,0.418986817655599,0.692540194472065
0.0597433873450275,0.95236764789209,0.971803722338868
0.423249729021657,0.672171260126899,0.832410229259317
1.8928861981448,0.058557483424755,0.244275671129558
0.644843523736558,0.519123165514985,0.744262602888868
2.34513515306024,0.0191446127379275,0.125538444183131
-0.367734952770166,0.713120632904978,0.843122724183122
-1.3254884791812,0.18520276842284,0.416249542647826
-0.641543835161794,0.521263415604561,0.744662022292229
-0.25393367310949,0.799580178083686,0.890897134355082
0.329321086969465,0.741957102417111,0.861848884607335
1.48589426290598,0.137508629308095,0.364169480956345
-0.780330276004369,0.435314575635725,0.704962875523441
-0.83957854734952,0.401273046035372,0.683017950698506
1.23897396905285,0.215541040909844,0.449043835228841
-0.753711071198949,0.451136182344484,0.71325878631539
-0.721203181041212,0.470892306121647,0.717295183946985
0.0863738452485983,0.931180293697429,0.970860414310103
-1.24263171131264,0.214189850438827,0.449043835228841
-1.76305026585967,0.0780872739895622,0.281803853832819
-1.84672575157279,0.0649757014536988,0.252270935796072
-0.453308679682031,0.65038936731847,0.832410229259317
-1.47677542100644,0.139937161983372,0.364169480956345
-1.95816372440833,0.0503883498575759,0.220537979158362
-1.81177280518345,0.0702130371895999,0.262478643699439
-0.907945016735227,0.364047147392308,0.647194928697436
-0.435459712793988,0.66328886310376,0.832410229259317
-4.18266521990535,3.04101720232238e-05,0.00162911718100738
-0.110968796805035,0.911655328468123,0.967273558056364
0.81823353980277,0.413348490032903,0.692540194472065
-0.670096590839746,0.502895141953438,0.73415349190283
-3.29613287523974,0.00100221405078068,0.0192973879070144
-2.46157475233312,0.0139401239750714,0.10281845482326
0.0966523391204177,0.923014873546369,0.970860414310103
-1.65895983834962,0.0973243859010725,0.315605604069398
-1.43685617318975,0.150958873639081,0.372737959602669
0.810602102832311,0.41771753417629,0.692540194472065
0.80900171901172,0.41863720617389,0.692540194472065
-2.14478829789157,0.0321234388165643,0.176046457896922
0.0292418330750759,0.976675448288882,0.986540856857457
-3.00202900137577,0.00272437104130727,0.0389195863043896
0.316107423915473,0.7519631518199,0.861848884607335
-2.28376461101048,0.0225189082046114,0.142977194949914
-1.63400156526962,0.102459780157939,0.315605604069398
6.68308253098419,3.24423716003883e-11,1.29769486401553e-08
1.02658256749049,0.304775809073494,0.564399646432395
4.16678207195035,3.25823436201475e-05,0.00162911718100738
-0.0346310258019533,0.972378380421478,0.984686967515421
2.6626202537016,0.00783298648246402,0.0652748873538669
-0.326543791453814,0.744056653936307,0.861848884607335
2.66480271585894,0.00778256892971515,0.0652748873538669
1.41577443083851,0.15704066143195,0.377641758690118
0.0603506333993552,0.95188408620878,0.971803722338868
2.13736560877526,0.0327229638022626,0.176880885417636
-1.39559695348291,0.163033999396769,0.383609410345339
1.41612546455514,0.15693789329088,0.377641758690118
2.07493249315014,0.0381559662755308,0.193194765952055
2.41398592431101,0.0158933040289063,0.108173160754193
2.90947499387331,0.00367152833879249,0.0431944510446175
-3.26741424025105,0.00110887855909714,0.0192973879070144
1.69100172410764,0.0910357122038866,0.303452374012955
1.46285049013507,0.143709213794114,0.366138124316215
0.85674967110651,0.391714495696276,0.669597428540643
1.00023901084165,0.31734957940302,0.582292806244073
-0.158605015639447,0.874000553245856,0.946457495141886
0.549208259275691,0.582940938574162,0.793116923230152
-1.95654895732845,0.0505782488542661,0.220537979158362
-0.51005033371874,0.610088168108225,0.807209307351813
-0.67679926227424,0.498633409336672,0.731365976452232
-0.408938647251016,0.682640675524645,0.837523314683519
0.80343240271656,0.421846938141211,0.694398252084299
0.423250280617114,0.672170857809514,0.832410229259317
-1.49604884941272,0.134842679386936,0.364169480956345
-0.189898523389434,0.849413292045017,0.928320537754117
1.46902873880972,0.142026097572974,0.364169480956345
-0.681062941680446,0.495932485742256,0.731365976452232
0.747457849780051,0.45489959805727,0.715399237655247
1.36297236236078,0.17308741394296,0.400202113162913
-0.212461466862203,0.83177472250182,0.917556210354693
-1.6414095839936,0.100913475894213,0.315605604069398
0.00247233788035957,0.998027677081254,0.998027677081254
0.447412365774044,0.654639305672116,0.832410229259317
0.474714865500279,0.635056497542401,0.822079608469127
0.99587098401869,0.319466883186317,0.583501156504688
0.720017861165943,0.471621583445143,0.717295183946985
0.777245009786565,0.437131774849371,0.705051249757051
-0.155175252322866,0.876703181016516,0.946457495141886
1.19305700559342,0.233028002176837,0.467095752828415
0.585675197777535,0.55817830297935,0.772565125230935
0.680871288462101,0.49605372481683,0.731365976452232
-0.792887172752017,0.427963819928165,0.701580032669123
-1.31689276525895,0.18806749072611,0.42017776201997
-0.0809083417897493,0.935525197682833,0.970860414310103
0.50809118063956,0.611461050318998,0.807209307351813
0.54423973602502,0.586354089564474,0.795050215847085
1.62972577468159,0.103360835332728,0.315605604069398
-0.6202916394933,0.53515616647972,0.755813289882652
-1.38616093577531,0.165895350245279,0.385803140105299
-2.41624938248535,0.0157952159565239,0.108173160754193
-0.956157224239792,0.339140574320365,0.611064097874531
-0.0766892577687657,0.938880559157874,0.970860414310103
0.0826246901502637,0.934160541310908,0.970860414310103
-0.887027430033514,0.375200509875408,0.658246508553348
0.917852213517284,0.35883776010053,0.640781714465232
-3.46273132471037,0.000549130834766873,0.0146434889271166
-1.21277105117108,0.225400515158435,0.462360031094225
-0.680120004681368,0.496529136593718,0.731365976452232
-0.51738549870548,0.604960244737444,0.807209307351813
-2.45650632158949,0.0141375375381982,0.10281845482326
1.4456676182911,0.148470793727377,0.372224269378663
0.00970433215900143,0.992258422367328,0.994745285581282
-2.41431412570833,0.015879048106971,0.108173160754193
0.387830558309765,0.698194205998963,0.838671718917673
-1.56813912134817,0.117050953561854,0.333846484084329
-1.42150966162614,0.155368011008988,0.377641758690118
-2.04992311239941,0.0405383677104435,0.197748135172895
-1.48001067045166,0.139071796218359,0.364169480956345
-4.44269411989955,9.5082071207861e-06,0.000633880474719073
2.21220716566441,0.0270963953303679,0.161769524360405
0.102801083989345,0.918134023752891,0.970860414310103
