"t_val_sex","p_val_sex","q_val_sex"
4.5171946342567,6.73659967768793e-06,8.16557536689446e-05
-5.23766551182744,1.8473051676936e-07,3.8890635109339e-06
2.17652322531233,0.0296653357003097,0.0949290742409911
0.331504611126016,0.740307771897257,0.868275247163603
-1.34536365093198,0.178702848821177,0.328142604298819
-0.859856612469621,0.389999866961334,0.579925452730608
0.883301606459857,0.377209086169489,0.565107245197736
2.16094748915552,0.0308507846633983,0.0971678257114908
-1.31744901931131,0.187881121313506,0.335116961947345
-1.9787824016526,0.0480156875159645,0.125531209192064
0.619151741883358,0.535906573543218,0.721759695007701
-2.08401216353737,0.0373210314301199,0.111406063970507
-3.31253745717274,0.000945634430701879,0.00518155852439386
0.327746250714262,0.743147396234672,0.868275247163603
-0.977474054290694,0.328485682420789,0.515271658699276
-4.20438352653029,2.76620139786469e-05,0.000291179094512072
0.499528577189183,0.61747732213507,0.771846652668837
-0.942358682528351,0.346154568756565,0.530505086216958
2.0715457449896,0.0384714449986056,0.113989466662535
5.70667519409626,1.37564395244464e-08,3.66838387318572e-07
-0.514833792190649,0.606741917303019,0.766983261152292
-1.29578459251346,0.195240905270036,0.342315098119293
0.103142420087017,0.917863161215817,0.96111325781761
-1.10436633413942,0.269604131543701,0.445626663708596
-6.93299342305695,6.00641105830047e-12,6.00641105830047e-10
-1.15260381266018,0.249249172447337,0.417153426690104
2.29322692691239,0.0219670817486317,0.0751011341833562
-0.831224254506419,0.405973835487966,0.597020346305832
-2.06808191908671,0.0387963963562448,0.114107048106602
-0.455781818743512,0.648610152950116,0.794643584086671
-0.516146605975646,0.605824980954958,0.766983261152292
1.60291535633438,0.109155263480229,0.227406798917145
-6.56087918740189,7.2516551196282e-11,4.14380292550183e-09
4.28112844160407,1.97247918365826e-05,0.000219164353739806
7.83366129055726,8.68423160582595e-15,1.73684632116519e-12
-0.164279518145208,0.869532332159102,0.938785312267857
1.96436182480125,0.0496649886795672,0.128999970596279
0.376487896430334,0.706605279490108,0.843707796406099
2.03557895253233,0.0419609148897969,0.11979612565737
0.0564884565793675,0.954959906532853,0.981963914172599
-0.104194650382556,0.917028238606849,0.96111325781761
0.491207165644884,0.623348850907439,0.773128009735424
2.23775701647112,0.0253772216863483,0.0853015855003303
0.563398838505126,0.573244090617169,0.744472844957363
-0.57028856227177,0.568563911646287,0.741463590031349
-0.0578827399372461,0.953849425658907,0.981963914172599
1.33892556006942,0.180789475841642,0.328708137893895
-0.7213235638122,0.470818274541187,0.670203949524822
0.303663632562048,0.761424558153193,0.880275174794877
0.331421914967039,0.7403702149394,0.868275247163603
0.00679034684044112,0.994582994714176,0.997075683923985
3.78123213180856,0.000161924557956758,0.00129539646365407
-1.19817440784153,0.231030659973435,0.389925164512126
2.43168964253093,0.0151402087326539,0.055055304482378
-5.07812697519623,4.26858684700363e-07,7.42362929913675e-06
-4.55456201673516,5.65638694813605e-06,7.07048368517007e-05
0.0201227295547857,0.983948035001256,0.991383410580611
0.134788145197769,0.892796722455651,0.946489471603818
-0.58947626350146,0.555626970004183,0.733500950500571
3.46096470186703,0.000552719226483721,0.00320416942889114
-2.70919045314035,0.00681836488909239,0.0271748548844531
-0.301514650598055,0.763062163182012,0.880275174794877
0.834529299776798,0.404110231673338,0.596472666676513
-1.55996229125494,0.118971105256454,0.246263593863706
-5.19720598009146,2.28953246052911e-07,4.36101421053164e-06
-0.552269627942083,0.580842545864269,0.747128825316405
1.63683490536423,0.101866152471871,0.216736494621002
-0.0844812835040147,0.932684595279426,0.968247068953567
1.84237327477479,0.0656097533248099,0.155289356981798
-0.208549453463117,0.834827128836254,0.932707210877813
1.55281707311677,0.120669160993216,0.246263593863706
1.09019819341902,0.275793784406423,0.452120958043316
2.22872283836428,0.0259739893796846,0.0859019291388405
-1.62579347408675,0.104195060765179,0.219358022663535
3.43722542610596,0.000603108478336307,0.00344633416192176
-0.457465435734229,0.64740007971336,0.794643584086671
1.64020243095823,0.101164172645362,0.216675332779619
-0.601125235629829,0.547843685681142,0.729153261342487
2.64156129574575,0.00833472983325014,0.0320566532048082
0.611494108758771,0.540961387053027,0.724195074559584
1.24171265184474,0.214528779579479,0.366715862529024
0.242262409274936,0.80860860204949,0.913682036214113
1.89724534731091,0.057979608461011,0.142388835203311
2.74324184020118,0.0061530320472574,0.0256376335302392
1.34449108020217,0.178984599451707,0.328142604298819
-0.534842653316486,0.592834692957911,0.757616221032475
-1.6398761922468,0.101232009773158,0.216675332779619
-1.3155936254742,0.188503291095382,0.335116961947345
-2.12436482077218,0.0337961479042567,0.103129513479293
4.08273071555821,4.67585885999831e-05,0.000425078078181665
2.01679221753636,0.0438878101511268,0.120680958413765
1.30879122778982,0.190797353593122,0.337694431138269
0.662587296212875,0.507692535789411,0.705128521929738
0.141288531402349,0.887660204861522,0.946489471603818
1.84269873311989,0.0655621658622531,0.155289356981798
4.14893521318513,3.51989457061388e-05,0.000335228054344179
5.71438154479289,1.31595648940558e-08,3.66838387318572e-07
4.17578006724284,3.13343061384943e-05,0.000316657971034978
-1.98235482665156,0.0476143000300595,0.125483382530057
2.00953473755981,0.044651954613093,0.120680958413765
0.341564749284621,0.732724354004974,0.867129413023638
2.90029366560757,0.00378021577178143,0.0168009589856953
3.24060682458904,0.00121783429467983,0.00616624959331558
5.71891780119658,1.28200784848088e-08,3.66838387318572e-07
2.05654867323323,0.0398952382569175,0.115638371759181
-3.25968294960324,0.00113933770637032,0.00592143956189918
-6.80681521295625,1.41737182063188e-11,9.44914547087923e-10
-4.09459633110504,4.44514821775566e-05,0.000413502159791224
2.10854185910555,0.0351428126228082,0.10569266954228
-3.47234558986,0.000529980028079665,0.00316405986913233
-0.656535970842876,0.511575914875629,0.70806355000087
-0.223563126399488,0.823126455122752,0.924861185531182
-3.84571998332317,0.000125022861908255,0.00104185718256879
-2.47411704164831,0.0134620421080626,0.0494019893873856
0.233112627992225,0.815704453102767,0.919103609129879
-3.27158717214019,0.00109275326198835,0.00590677438912623
3.05887974329967,0.00225938887863038,0.0106324182523782
-5.31602626655969,1.2138364880978e-07,2.85608585434777e-06
3.2638988076543,0.00112263373168128,0.00592143956189918
2.80542131826716,0.00508729118530846,0.0214201734118251
1.9405065180749,0.0524976714491479,0.133752029169804
5.01878310475794,5.79421804933446e-07,9.65703008222411e-06
0.0842462261954687,0.932871447354289,0.968247068953567
1.92261384595147,0.0547099968803432,0.138506321216059
-0.610928305787226,0.541335818233289,0.724195074559584
1.72769731545994,0.0842399109110477,0.189303170586624
2.00976954145121,0.0446270572493988,0.120680958413765
-0.19158840997109,0.848089491041709,0.938785312267857
-2.50849637123536,0.0122251328422239,0.0452782697860146
3.73587657120088,0.000193782648549248,0.00146251055508866
0.95599901107763,0.339220475509484,0.527347134220805
-1.2341171559623,0.21734465814979,0.368380776525068
-0.509274701354223,0.610631530910577,0.768089975988147
-2.12325313329858,0.0338892975254588,0.103129513479293
-0.625767082497008,0.531559028825736,0.719340701736763
-1.06454837048737,0.28724467641448,0.468186986483846
-2.35605092586202,0.0185931928389815,0.0658166118194036
-0.891948035725051,0.372557989466414,0.564481802221839
-0.597124471796541,0.550510712313578,0.729153261342487
1.44434643606296,0.148841844044824,0.282122856226249
0.800841925567929,0.423344800913862,0.613543189730235
0.633514364500813,0.526490431902644,0.719340701736763
3.57465256777946,0.000361348422262261,0.00249205808456732
1.66413358725969,0.0962860548845574,0.211617703042983
-0.0320595937633701,0.974428616962796,0.989087722506973
2.92265873883087,0.00352043088555291,0.0158221612833839
2.72548387243226,0.00649232892779153,0.0264993017460879
-2.18010857796878,0.0293980789135102,0.0948325126242263
3.25456063352286,0.00115994261331439,0.00594842365802253
1.0465099586617,0.295487353669476,0.476592505918509
1.30077441046714,0.193527300257836,0.341017269176803
2.20695024430363,0.0274623388168143,0.090040455137096
1.3207494239562,0.186778146968315,0.335116961947345
1.74208338368367,0.0816904319226429,0.186720987251755
1.50929073956526,0.131426482529489,0.258968438481753
-4.17335732105495,3.16657971034978e-05,0.000316657971034978
3.74357444956121,0.0001879897321577,0.00144607486275154
0.444107916057647,0.657026002034752,0.798815807944987
5.21552500193345,2.07790384934117e-07,4.15580769868234e-06
0.527232773523342,0.598106728203316,0.761919398985116
1.65268838680377,0.0985950087175275,0.215508215776016
-0.574411544429835,0.565771947914691,0.741463590031349
1.90567215095713,0.0568759470956971,0.141306700858875
-2.02938343136771,0.0425882933070814,0.11979612565737
-1.4258283921018,0.154117436710942,0.288069975160639
0.88470389939616,0.376452338283456,0.565107245197736
