"t_val","p_val","q_val","beta_val"
-3.32338292966613,0.000924502819914858,0.0231125704978714,-0.00767617497040716
-2.84882943976195,0.00448595341559809,0.0598127122079746,-0.00517555893381746
-0.626848562913363,0.530911871192818,0.804411926049724,-0.00110366928832888
0.332779039726121,0.739377617868372,0.900035697949574,0.000681001031856864
0.011810696616707,0.990579188176058,0.99679429216558,2.31957948923926e-05
-0.295740636349856,0.767493171983628,0.905074583105289,-0.000511539026888705
-0.925484432973911,0.354966832312264,0.66040340895305,-0.0021177289881443
-0.7866619687145,0.43168433073479,0.728559735787525,-0.0013545982420602
-0.406707524611977,0.684316460806293,0.881711499663688,-0.000887252833621138
0.877820195838268,0.380278982484263,0.677163868447736,0.00229050028200712
0.768276870419681,0.442526236031873,0.73015382088551,0.00172240815752278
-0.302327509498017,0.762472301225791,0.905074583105289,-0.00060479861467518
0.940077898349702,0.347417525679645,0.653614239491342,0.00248607099236256
0.412167005763297,0.680315081605031,0.881711499663688,0.00070507458930053
0.740914235222933,0.458935290474122,0.740218210442132,0.00187078945385483
1.58993995893433,0.112192072821225,0.400685974361517,0.00429387342195681
0.889537575375804,0.373952167211899,0.671524312562124,0.00227091321106062
0.989567477568997,0.322649411975567,0.629559828245009,0.00238266028185619
0.938781442093006,0.348079019019322,0.653614239491342,0.00204282572891605
-0.361549309069959,0.71777384963098,0.896400578549562,-0.000702434379946249
1.38232460436682,0.167234845742375,0.486688634425236,0.00348158777999078
1.08196659536121,0.279540797668907,0.605290319481798,0.00297474204927542
0.258906860255079,0.79576319362225,0.910200488270606,0.000480682719651251
0.454137738844494,0.649836997499769,0.869347153845845,0.000946972994078518
1.47427731338282,0.140761569566875,0.461513342842212,0.00341911386395495
0.37942515697997,0.704463127921443,0.891826856752021,0.00100876616111093
0.266069835283053,0.79024491778196,0.910200488270606,0.000444419056309318
-0.417621124724872,0.676320485112025,0.881711499663688,-0.00095372105414881
1.49807559215527,0.134465041778929,0.453701261676095,0.00320234553843237
0.113950993842281,0.909302077913123,0.962224421072087,0.000278996338011399
-1.38332807628725,0.166893681749644,0.486688634425236,-0.00309239028525973
