"t_val","p_val","q_val","beta_val"
1.68864762126344,0.091639757545637,0.290637292260265,0.00981926692227547
-1.65439558105984,0.0984215099112503,0.300523694385497,-0.00619279998986008
0.481375546061467,0.630362371479604,0.81153842092853,0.00185528661627875
-0.781593954051612,0.43466298576008,0.685451844702189,-0.00263521294034558
-1.47939495626251,0.139382730177187,0.344154889326388,-0.00330908757848903
-0.74007002441827,0.459467956935458,0.709603022294144,-0.00119971953762214
-0.531420546658308,0.595259423701546,0.791317123619201,-0.00291550505337754
-0.234488310999635,0.814660576402237,0.922180255266025,-0.000703142208267673
-0.888890916645602,0.374285797046542,0.638455574343575,-0.00146718715094285
-2.68198990215037,0.00746515695026335,0.0609400567368437,-0.00752302988861401
-1.24608006216189,0.213063648700509,0.448555049895808,-0.00174486895742093
2.10243341546,0.0357845493295902,0.157189143163982,0.00403691266097131
-0.741355999373494,0.458685237572789,0.709603022294144,-0.00324366671237045
0.491358746186294,0.623293308731576,0.809471829521527,0.000689216071797307
-1.92443127695911,0.0546131915578295,0.200415381863595,-0.00285704827806573
-1.39553151745098,0.163201618833301,0.381758172709476,-0.00215359891846467
-0.768992168227712,0.442097863876286,0.690777912306696,-0.00160183480706616
0.951250952661298,0.341744203642324,0.599751384681697,0.000475645503652895
0.234981883321994,0.814275627921816,0.922180255266025,0.000433721597919795
0.496456759541067,0.619699184892077,0.808856231828503,0.00271355987315088
2.5174913459093,0.0119878589366317,0.0799190595775447,0.00116956246159544
2.27329637972719,0.0232538198194437,0.12079906399711,0.00304526572628566
1.54822140626384,0.121923680591636,0.327311894205733,0.00438267904326738
-0.494889886285508,0.620797157928376,0.808856231828503,-0.000903472728838765
0.17783655926517,0.858890309776652,0.940008133565132,0.000317370069288391
0.114966571533919,0.908498994518341,0.958870373807954,8.63733146269232e-05
-0.420106537563524,0.674503338690521,0.830157955311411,-0.000955927371350352
0.62498284086514,0.532144400692302,0.762931040419071,0.00365596949925933
-0.529758845337054,0.596408328629038,0.791317123619201,-0.00118791607153917
0.627802106544971,0.530299147091226,0.762931040419071,0.00137285267148122
-2.60392587705348,0.00938023970243098,0.0682835794888846,-0.00849109035071093
3.40736763020002,0.000685434234737086,0.016127864346755,0.00662915507788881
0.0951067961695051,0.924251359454302,0.960261152679794,0.000108540269657803
-1.29496964298442,0.1956692383861,0.434820529746888,-0.00291815764004775
2.75305348906455,0.00603216985272063,0.0541890198670929,0.0140514732351343
1.13764508237626,0.255597162846746,0.508651070341784,0.00376206184191038
2.74226829940521,0.00623173728471568,0.0541890198670929,0.00947012799331029
