1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.08727796367826567,-0.09424722144579274,-0.001035144612596611,-0.01672002075139141,-0.03917690515608872,-0.01559944391145805,0.01226719498866606,-0.001569520561785245,0.03874997221951796,-0.01277990534744313
0.006499202594629705,-0.04430960762160405,0.02059769578090856,-0.01836096906700907,-0.03363471848081342,0.02845762045989128,0.05104128199656437,-0.01640124004889833,-0.01371882158985981,-0.00240115465829466
-0.1129358482171246,-0.1117077186426386,-0.02512065154860366,-0.002303501720932666,-0.01954314056692694,-0.01368406711729387,0.0004133406574398405,-0.000726579197994824,0.03978412681475699,-0.009091323665541832
-0.1293498592710355,-0.1212686341425738,-0.0507703356465285,0.02245200443140883,0.01877118232801344,0.003125552282644821,-0.008521411435977913,0.002156504517760013,-0.01554064393902837,0.003890414443440664
-0.1293657378315402,-0.1225204616621099,-0.0548801123485158,0.0272777118917686,0.02095250372750352,0.002682370251605518,-0.01379640806698513,0.003629857789802458,-0.01202513872316024,0.001963952399114496
-0.1052042911698273,-0.1056220785427276,-0.03294591934776347,0.009364074604116347,-0.008165483780284893,-0.01189934167766813,-0.008320408245562965,-0.000346087443535071,0.04282785242558741,-0.01302162892794993
-0.04413225657135726,-0.06692933277931699,-0.02493290845596208,0.01417396890188866,0.01389138816236939,0.03442655711512514,0.02995001836649533,-0.01366285532597376,-0.03102471705569335,0.003222822175998737
-0.1024462664552543,-0.1033595616380518,-0.009691682596063027,-0.01255883755068449,-0.03650437761758547,-0.01538016726805862,0.001791113484337807,0.000478306203885529,0.04617436322008506,-0.01053117877842122
-0.1164375639125945,-0.1124512280291558,-0.05078840436460445,0.02683670425629642,0.01868128248703832,-0.001832738782287531,-0.01160103996395268,0.001838949189434071,0.006368963314205794,-0.006017800597119927
-0.127687637047001,-0.1175095016642708,-0.05756000085756471,0.03024691875510449,0.03046583334850916,0.006848387267829339,-0.01284012448492993,0.003295319775754934,-0.0284665159206194,0.007508673530688568
-0.125636579979313,-0.1181042014305246,-0.05859344755321221,0.03457808642636136,0.0321043435297505,0.007708960119592802,-0.01646551787027963,0.004546631218994166,-0.02630428398602336,0.003879856023138629
-0.003960867847868967,-0.03682488036387526,0.002337254892109995,0.0317431864456677,0.001280353515332121,-0.006523579435045229,-0.003343232188474408,-0.002359265075383177,0.03722593916172321,-0.0096118925185958
-0.1088952987681175,-0.1029893360896248,-0.04712243736043759,0.02952454401784102,0.03213964213537211,0.01363196324182082,-0.01187577006516243,0.003492135797153499,-0.03406636371748276,0.003265910236708176
-0.09638249334016238,-0.09888171690900978,-0.02347548242636834,0.002665782423041814,-0.0192504532028187,-0.01419803376730322,-0.00631593021123402,-0.0001787994124325479,0.05060014477496459,-0.01500760591710738
-0.08708244857947064,-0.08861981754227223,-0.03724487964409657,0.02471897463621854,0.01519917888822661,-0.003305509582542221,-0.00845358122969894,0.00459306958636559,0.0115598836216633,-0.01194424726149554
-0.1234863757182142,-0.1114140366676962,-0.05850327274369247,0.032553552793427,0.03599281667501551,0.007862520545099316,-0.01089288113381004,0.004004089571404531,-0.03420524423591741,0.00772380243860916
-0.1176221874863221,-0.1112203579514961,-0.03578784575542285,0.003630572644462094,-0.006277372285712423,-0.01143856131315664,-0.001549755282717699,-0.002556207342700386,0.03045282824214286,-0.003172415628119138
-0.1090620367421507,-0.1065419669933015,-0.05233430994958089,0.03451918512661294,0.03125805086976135,0.007331112897395101,-0.01587121802156277,0.004382972939072988,-0.01686691026888599,-0.002600672664116859
-0.09563579684251314,-0.09863267321864244,-0.03495581532085712,0.01528415680958367,-0.00188840468793869,-0.01027560267294368,-0.01095628731224979,-0.0003377055549748801,0.03796814735428419,-0.01389940970619201
0.04013023638174889,-0.04289666936339685,-0.04176955176479052,0.00970867284797325,0.005861469538992772,0.05898181050286898,0.03626468958736634,-0.004868382115191185,-0.02208972912509232,-0.0008214406579372882
-0.1149560131304141,-0.1044350329911394,-0.0538681655590017,0.03439986396039551,0.03692139330028412,0.011993938239592,-0.01556386711900083,0.006080472324495779,-0.03107334965258837,0.003161493533723718
-0.1226537644256343,-0.1089015506457747,-0.05753631971234278,0.03273052065452019,0.03654828075206876,0.008924748564068646,-0.01271923848945129,0.004506020722346693,-0.03344976379490292,0.006954831309397178
