1, 2, 3, 4, 5, 6, 7, 8, 9, 10
-0.08253568215912591,-0.09329414673176918,-0.005144166098531426,-0.01466216924637306,0.04629304740239977,-0.004540360197853434,0.01185055025031613,-0.005344439870116914,0.03402960168277035,-0.00918669422693684
0.05572255299445714,-0.02807155858583769,0.0009812568245916881,-0.01457975459169321,0.01717322566989116,0.0623874623916233,0.02726444010377239,0.01861963472318531,-0.01114072327923082,-0.006994530829496485
-0.1116031619298595,-0.1174983621147157,-0.0293686590633242,-0.01176059116002286,0.02135224497634745,-0.008557075033252325,0.001936369067326688,-0.008751841117712671,0.03760463698994589,-0.006289156816575671
-0.1241034413765356,-0.1258937250470433,-0.05015779641656747,-0.004974645000952604,-0.02593615092184938,-0.0006056944550161775,-0.006895894111372567,0.001629621552212151,-0.0147321934931009,0.003512957903277103
-0.1239293919247794,-0.1283360579258118,-0.05402010653102649,-0.007446746829230651,-0.02935183194242113,-0.002405143318204883,-0.0107394403341309,1.262342854459041e-05,-0.01193886529610219,0.0007340193684062832
-0.1005988974480242,-0.1125153782582263,-0.0371870342912011,-0.01525823583340555,0.003939228293118605,-0.0101847982552276,-0.007844390463380917,-0.007037323166972554,0.037122038954358,-0.01299751617086484
-0.02969084317741464,-0.06446684328088936,-0.02414722041402111,-0.005025466755661314,-0.0227565402304518,0.04532013908690471,0.01171634640956958,0.0239519876970567,-0.02526225879684837,3.520819581229871e-05
-0.09845625878659854,-0.1048045217030386,-0.01229892365528277,-0.01460693863181863,0.04435777178352726,-0.00911552681248369,0.002628099547143307,-0.01017188773240135,0.04439717714755442,-0.007471709267724089
-0.1123334615461827,-0.1187430744678345,-0.05008042111271968,-0.009475165767433328,-0.02659985801834102,-0.004977813620470129,-0.009469958919306741,-0.001602062192916899,0.004444112061782188,-0.007154679658368962
-0.1220412562321799,-0.117846480666931,-0.05657224054243733,-0.001843905774514501,-0.04413035016931648,0.001063770520032665,-0.008833596633778815,0.003472482354318258,-0.0307255830137214,0.005769102303087146
-0.1207717817874579,-0.1245830545017432,-0.05696445261919472,-0.005774345737109162,-0.04361885482111016,-7.109385110373147e-05,-0.01325631589501078,0.003257923523609226,-0.02692141359663073,0.001452296661571793
-0.008288055653283487,-0.04208358212460327,0.006357610042224132,-0.02920420876337106,-0.009438759454420178,-0.01112440539179789,-0.004313933027222927,-0.005478022848468395,0.03380539737876546,-0.0100857101568302
-0.0961509038920275,-0.1038997428207057,-0.04485503541810203,-0.001576854897845543,-0.04287616217464154,0.01262660617844325,-0.007971063582178483,0.009454312669235569,-0.03590905415296633,0.001449693660629483
-0.09005252592084448,-0.1010285236817027,-0.02325747313293492,-0.01642822236872267,0.0239961969080636,-0.01059063499511769,-0.003124361206175079,-0.0096811949350604,0.04859523604572411,-0.01453289366827655
-0.08159911149324735,-0.09776627134916221,-0.03211530965887913,-0.01455529417650292,-0.01891211283863136,-0.005134099489026347,-0.01126898163427731,-0.001263154351935738,0.00886302775292978,-0.01538668479905191
-0.1151543663405434,-0.1173109573661125,-0.05395073352187963,-0.002338492673967512,-0.04612218826282411,0.002981303600413749,-0.01144438544509275,0.005435333303263058,-0.03601934748769361,0.004959849013389345
-0.1150180030579761,-0.116344340508508,-0.03808925900284357,-0.008400132893010941,0.006847777128969801,-0.008326218259739731,-0.000355750814492692,-0.006713194276561855,0.02960998399650851,-0.001900577677989562
-0.1063728750041403,-0.1141926347038042,-0.04970822536832816,-0.006693759404326241,-0.0412932826010475,0.000469311879178002,-0.01361327744907276,0.002602492010261593,-0.02048399111034954,-0.004709014562815536
-0.09446955491432613,-0.1062648138404616,-0.03584916483237571,-0.0147644197402822,0.0001840592101206995,-0.009664921172503961,-0.009332897672335701,-0.006681942316765292,0.03484754067549355,-0.01400731589907973
