"t_val_sex","p_val_sex","q_val_sex","beta_val_sex"
-2.41569352831978,0.0158943537498629,0.0599786933957089,-0.00408005166741805
3.93042427552572,9.12098769545308e-05,0.00140322887622355,0.0153871934207595
-0.174075242758141,0.86184629627405,0.914469600601859,-0.000573054203347843
1.24284687494542,0.214250905877079,0.367812713952066,0.00477737986940801
4.4634180557539,9.09176576783569e-06,0.000259764736223877,0.0188876159755453
1.32310043798434,0.186138315525933,0.34531457746715,0.00580883099953134
0.481643398943542,0.630178026117607,0.75055948498541,0.00207370299342893
1.67291072690124,0.094653331439895,0.219390603041991,0.00533565032580162
-0.763114160709738,0.445572812677556,0.601039632898492,-0.000949019702771529
0.140535683472288,0.888269233838033,0.935020246145298,0.000712421059076465
-0.3576359114972,0.720692663860925,0.809767038045983,-0.000454686174733337
-2.20751288478209,0.0275541919118265,0.08888449003815,-0.00266199683162739
3.65472622171264,0.000271841831889609,0.00271841831889609,0.0149880673892997
0.415584063244778,0.677805609473315,0.790443859444099,0.00186751927339245
-0.592189888755513,0.553873863946392,0.696696684209298,-0.000484141965590207
2.75666554472481,0.00595936613464462,0.0295280122571029,0.007369419650321
0.403628949155873,0.686572803202123,0.798340468839678,0.00151351019537077
0.0296426893342508,0.976358423298901,0.991560695934716,2.61112909124022e-05
-0.981340577349533,0.326674879400146,0.490629999679977,-0.00124275297011273
3.32895105140085,0.000905802223897578,0.00724714074854416,0.0127579297711458
0.892158285149906,0.372541207815901,0.534827396363289,0.000724449088105044
1.15292120733014,0.249240343495681,0.400386093968966,0.00198463846802989
-2.97467436059802,0.00301132575316628,0.0190859411614876,-0.0125236545765605
-2.65545241704477,0.00805037861127897,0.034625284349587,-0.00220618665636887
-2.69515496147583,0.00717251004108959,0.0322360001846723,-0.00271582463359298
2.05755435460569,0.0399281216200774,0.114901069410295,0.00386991075054995
-0.481896209642134,0.629997850244031,0.75055948498541,-0.00129594749142829
2.68834717542518,0.00731632804846338,0.0325170135487261,0.0104040779951051
-1.69106881951231,0.091154311934652,0.215176886302171,-0.00373637678147661
-0.236869381328951,0.812809889026679,0.881094730652226,-0.0003398154816187
-0.0818408234169522,0.93479083836132,0.968695169286342,-0.000259454294809389
-1.23757204708443,0.216210199381972,0.368431569914513,-0.0038022097133417
2.35051207707411,0.0189666496777339,0.0692867774444594,0.00760128455050696
-0.906093062174721,0.365112351265825,0.533010731774927,-0.00274726729206089
-3.57345452203605,0.000370277635990328,0.00352645367609837,-0.0122140695201453
-2.33658879713622,0.0196751170857572,0.0692867774444594,-0.0084294105747767
0.724821795950126,0.468757680374076,0.620943365978207,0.00234600257594523
0.182291319244809,0.855394692602844,0.912421005443034,0.00074709164970398
-1.04941498332476,0.294262780669242,0.453369825514357,-0.00393395483671685
0.206597276501981,0.836366426831468,0.895705918959695,0.00068502582649613
0.699440783875556,0.484454532383331,0.627950127393788,0.00263327154986409
2.72788503183953,0.0064894509481273,0.0302145009046743,0.0101490610200636
0.143170876302377,0.886187489350367,0.935020246145298,0.000436774339757217
-1.7046301545178,0.0886050721559761,0.210964457514229,-0.00763912113764751
-1.74355165352358,0.0815634159897823,0.196789878659837,-0.00150753456492726
-2.25169751886261,0.0245716925008378,0.0805629262322552,-0.0109592734925935
1.80197402468766,0.0718805387079227,0.180831543919302,0.00562272434424938
0.29423011248427,0.768645675092735,0.849332237671531,0.000229696505581288
2.12990187912774,0.0334264735040639,0.0997805179225789,0.00623936234177753
2.8169599612597,0.00495247316670736,0.0279012572772245,0.0118327655934583
-0.064549833080738,0.948546462936857,0.976347253987169,-5.07961444327984e-05
-4.68944671561728,3.14028324235306e-06,0.000114192117903748,-0.0169106853062754
-0.942456115647403,0.346190166150461,0.514780916208863,-0.000848837949268504
-2.82339835399616,0.00485411665752515,0.0279012572772245,-0.0122234273356066
4.84766387979405,1.46609748602338e-06,8.37769992013361e-05,0.018377063640415
3.68015630384831,0.000245488272423642,0.00258408707814359,0.0131824055113338
2.27505686283737,0.0231105829934961,0.0770352766449869,0.00762501795470198
-2.4442717161566,0.0146893109116834,0.0570458676181881,-0.00494536242230417
2.20227048282026,0.0278864756728366,0.0892367221530772,0.00155972434873286
-2.58182646294232,0.00999118886269347,0.0424681607157971,-0.00315140432867426
-0.394244282661974,0.693495543291951,0.7994184937083,-0.00111290937435108
0.106491296330337,0.915217301723511,0.955840523993223,0.00042848534543159
-1.94281064191455,0.052346346501781,0.140527104702768,-0.00262829068789248
-1.36514624081872,0.172519013633374,0.327050262812084,-0.0042646283604925
-0.375350467252019,0.707491753010586,0.805465531959754,-0.00127612578743089
0.0933682574345252,0.925630961773173,0.961694505738362,6.97919969387358e-05
0.800917328818311,0.423391549256342,0.583988343801851,0.000602340609491514
-1.5134236658972,0.130524036996044,0.274787446307461,-0.00634552402158863
-0.522409623259172,0.601502656849155,0.733539825425799,-0.0018552306171323
1.44902080397435,0.147684880333564,0.299867777327033,0.00492711127120069
0.398113078749014,0.690632999138144,0.799089430058643,0.00129768718432155
-1.28421490684483,0.199400379279545,0.358757358298854,-0.00433902374311559
4.41932333160812,1.10182688940511e-05,0.000293820503841362,0.0136824385623503
-0.542496001364044,0.587611848411379,0.718791251879363,-0.00205632318164025
-1.2449861681934,0.213454855517652,0.367812713952066,-0.0043220955912236
-1.86905063003595,0.0619274403506289,0.160850494417218,-0.00715009686290872
-2.80393012365797,0.00515819691911883,0.0286566495506602,-0.0105520092869349
-1.97580012470322,0.0484874124473523,0.13375837916511,-0.00689770654311665
-3.47911313833772,0.000524953704982473,0.00477230640893157,-0.0116391449338419
-3.8796844963201,0.00011250939443661,0.0015001252591548,-0.0130681840936078
-1.27993366563681,0.200904120647358,0.358757358298854,-0.00439378828145964
-1.77786742631575,0.0757543475527783,0.188209559137337,-0.0055196953107219
-2.31429834204284,0.0208680124827995,0.0713436324198273,-0.00924827224775856
-3.0141976098056,0.00264259566702516,0.0176173044468344,-0.00708294471348806
-2.48404581295433,0.0131564728569621,0.0515940112037731,-0.00921904389673514
0.79095592712608,0.42917753536665,0.588291512363132,0.00258708269374046
-0.72217240105983,0.470364599728491,0.620943365978207,-0.0018777432727177
0.24886554199735,0.803518127812048,0.875464787037048,0.000889568796533395
0.932074635487782,0.351519823842168,0.520770109395804,0.00221691039522432
-1.66528565792681,0.0962062788334029,0.221163859387133,-0.00463526420863071
1.42875922506198,0.153390333387312,0.305201255920882,0.00413507612176584
0.492575374661382,0.622419287547539,0.749902756081373,0.00145035813552824
2.19567158925963,0.0283727564946938,0.0893654487185461,0.00838000551495578
0.820613274277254,0.412092678788982,0.574345196918441,0.00244317120440985
1.55263958128441,0.120876290560861,0.259949011958841,0.00540237920509229
0.0273336795342768,0.978199848693956,0.991560695934716,7.82225736474781e-05
-8.74715321402465,1.14610518392619e-17,4.58442073570478e-15,-0.0291320992503282
-2.48732374760634,0.0130504912457933,0.0515940112037731,-0.00396889347687344
0.80763598305675,0.419512379381848,0.580639971462766,0.00214601262733126
-5.44306903367878,6.76220718245456e-08,5.40976574596365e-06,-0.0176105916471731
-1.01499242249719,0.310383847571585,0.472066688321802,-0.00311891203201408
-2.68251399817235,0.0074356332956218,0.0326841023983376,-0.00883085676065673
-1.46934483384471,0.142061852129816,0.291408927445776,-0.00428480290988994
-2.93648753946513,0.00340075548840904,0.0206106393236912,-0.00917650516360336
-2.19522458182683,0.0283735299681384,0.0893654487185461,-0.0062738313175101
-0.556340644161693,0.578112053375509,0.718151619100011,-0.00195029465822608
3.71110424778738,0.000219324839105861,0.0023805941686284,0.0107405690563035
3.75330026642627,0.000185392295286525,0.00224717933680636,0.0133406324315208
2.76208592710841,0.0058622770647702,0.0295280122571029,0.010968770199161
2.48514837463554,0.0131282376748367,0.0515940112037731,0.00853939679636869
-2.52781523774396,0.011632185148252,0.0479677738072247,-0.0103637588746126
-1.63143491101548,0.103111066038807,0.231710260761363,-0.00765911171041696
1.44060785967125,0.150019284127087,0.301546299752938,0.00558830543443189
2.72911249437647,0.0064712406948363,0.0302145009046743,0.0107926483395158
-2.3919655189413,0.0169543634015235,0.0633807977627046,-0.00705273029691924
1.34975449347039,0.177406074620557,0.333156947644239,0.00472191930680388
5.71921248104236,1.44757152903469e-08,1.44757152903469e-06,0.0172734457620739
-0.549950833488905,0.582491274300735,0.718791251879363,-0.00166486669204913
0.246408998839625,0.805427604074085,0.875464787037048,0.00035074079445509
2.7822578081223,0.00553116042218493,0.0291113706430786,0.0041839185857672
2.31940757943807,0.0205921550358741,0.0713436324198273,0.00658154725766793
-3.71973382326289,0.000210425489103329,0.0023805941686284,-0.0114725923756733
-0.470843979307848,0.637865928608609,0.752644163549981,-0.00174253698019501
1.49734451922347,0.134614839269225,0.280447581810886,0.00194288688797865
0.441069780757195,0.659262632250122,0.773328600879909,0.000228607664239587
0.0224314636346451,0.982108653096886,0.992028942522107,0.000103522545631496
-0.908852916820921,0.363668998337407,0.532848349212318,-0.00377335765738597
1.25733574323668,0.208958197351254,0.363405560610877,0.00476957844591133
-1.65597828637419,0.0980732446989881,0.22416741645483,-0.00637627722555146
-2.99565602341238,0.00280659543073905,0.0184039044638626,-0.0117379804026269
-2.43159958614427,0.0152110938686337,0.0585042071870528,-0.0101660354181147
-4.25112056316787,2.35309478536658e-05,0.000522909952303685,-0.0171512035091991
1.54284835022631,0.123196313093764,0.262119815093114,0.00545352753540023
-1.22535541834961,0.220755442570404,0.369465175850049,-0.00451498210313115
0.0320536180316892,0.974436348302808,0.991560695934716,8.25848410492065e-05
3.32954002658909,0.00090589259356802,0.00724714074854416,0.0135125109365154
0.90906934774083,0.363549901134063,0.532848349212318,0.00348566432824571
1.26852457931153,0.204920453156363,0.363029044915793,0.00544861439814117
1.60929521553974,0.107898910608525,0.238254572339338,0.00538733745373673
1.05733904450359,0.290644952281573,0.450612329118718,0.0029754139130078
0.312871188847308,0.75444624851597,0.838863508014873,0.000750627528844132
-0.0569238142966023,0.954618247714904,0.979095638681953,-0.000208996298406464
-2.00812243589567,0.0448951165658821,0.12470865712745,-0.00187332151555592
0.577382009901712,0.563825159908573,0.704781449885717,0.00221440434254781
-2.34246357678889,0.0193579094916738,0.0692867774444594,-0.0114541352593712
1.96417824372033,0.0498043701825557,0.136450329267276,0.00118591897708967
0.159547161906768,0.873274084942698,0.924099560785924,9.48843610707614e-05
3.9586552307133,8.09206661823194e-05,0.00134867776970532,0.00876877508339958
-1.5997900607929,0.109966502548444,0.2403639399966,-0.00357840203866471
-0.276466176342292,0.782251327536714,0.861984933924754,-0.000807697665898521
0.701786695294832,0.482993295077057,0.627950127393788,0.00255715780273752
-3.25808334758223,0.00115947386626235,0.00891902974047965,-0.010955922723886
-0.375493848407992,0.70738385214423,0.805465531959754,-0.000992151639016416
-0.887291123987739,0.375135148177021,0.535907354538601,-0.00304572052921342
-0.724116047590899,0.469179242972992,0.620943365978207,-0.00222702507300199
-0.478585615158743,0.632346366100208,0.75055948498541,-0.00160837994497204
-2.42336880576238,0.0155582719066407,0.0592696072633932,-0.00825569260839112
0.897559586369116,0.369647759219059,0.534827396363289,0.00276974425801309
-0.817571774417001,0.413793998021239,0.57471388614061,-0.00277761438778986
1.54498202829318,0.122678844334616,0.262119815093114,0.00409978536949539
1.03368435636846,0.301565266583595,0.460404987150527,0.00302633722227965
1.55425318271265,0.120457470289193,0.259949011958841,0.0046359869494587
2.76323734356823,0.00583074510566041,0.0295280122571029,0.00929178039944808
-4.03694306799197,5.87166390185636e-05,0.00102115893945328,-0.0141305553916352
-1.87759041466605,0.0607705704025761,0.158877308242029,-0.00619411889343815
-1.95504785267861,0.0508747604690665,0.137499352619099,-0.00506150236405758
2.25829287120973,0.0241644548632259,0.0798824954156227,0.00717521192901465
-0.546019037267049,0.585191331344836,0.718791251879363,-0.00183095028002389
0.870521250406607,0.384251230098116,0.546976839997318,0.00299673134381744
1.16156914924774,0.245716228040742,0.397664462877565,0.00394640385593174
1.421438006896,0.155520331426855,0.305484667216014,0.00611281113464209
1.46991694689987,0.141942280744072,0.291408927445776,0.00398321607599778
2.79617931005158,0.00528037754729426,0.0287029144293926,0.00981217456527933
2.81873846403258,0.004922580378365,0.0279012572772245,0.009457830354891
-0.602998452490524,0.546653099482272,0.689783090829366,-0.00181682594814647
-3.33653227173609,0.000883120272748507,0.00724714074854416,-0.0157883453384154
0.227947636118508,0.819733104123127,0.886197950403381,0.000807174035889255
4.66376005328343,3.57463833334751e-06,0.000119154611111584,0.0144043214626266
-0.784436224226617,0.43298622968257,0.589096911132748,-0.00338698324682774
0.70349131414381,0.481928557410863,0.627950127393788,0.00304325768571869
0.369965252070454,0.711489420013329,0.805465531959754,0.00102142225733172
0.860675867613896,0.389637749038453,0.552677658210572,0.00240777875823841
1.09811769115961,0.27244676760704,0.429894863402387,0.00407192576913565
0.698425371234329,0.485091473411701,0.627950127393788,0.00216297935430914
2.52067899827194,0.0118895915671726,0.0485289451721332,0.0078220701419841
0.790274645699856,0.429558138119864,0.588291512363132,0.00263936969052127
2.69881489934369,0.0070801016909097,0.0321822804132259,0.00692921032290137
2.08597988095763,0.0372455587767079,0.108746157012286,0.00752363935440302
0.634541012631171,0.525882572451335,0.672054405688607,0.00213011230257033
2.54015636247468,0.0112417665611798,0.0468406940049159,0.0111135721159935
-0.0945151231170173,0.924720632815669,0.961694505738362,-0.000257398207803732
-0.775238908411874,0.438393814348429,0.594432290641938,-0.00236226503715515
-0.504048237314096,0.614351886188252,0.742419197810577,-0.00031401061217129
2.57773168256695,0.0100861881700018,0.0424681607157971,0.011481264603382
2.01040435669441,0.0446731949746049,0.12470865712745,0.00446933592972165
0.327598632112741,0.743292150501665,0.830494022906888,0.00109768180563709
-1.72147427867583,0.0854998687906508,0.204790104887786,-0.00299139268659499
-2.78837787680612,0.00540683101355653,0.0288364320723015,-0.00902796030639222
0.253770910246715,0.799726923740025,0.874018495890738,0.0010993106345341
-1.22563560276817,0.220620717054691,0.369465175850049,-0.00442640344324729
-2.79444345470089,0.00531003916943763,0.0287029144293926,-0.00512765580542101
1.25901472322742,0.208341432752282,0.363405560610877,0.00506475228353795
-2.6765385500884,0.00757447938100436,0.0329325190478451,-0.00767841831776064
0.834195048754254,0.404367553924523,0.565549026467864,0.00278269288683254
-0.345317670229848,0.729929506059318,0.817848186060861,-0.00119447928321692
1.12678564489598,0.260124012275495,0.416198419640792,0.00479907375625411
1.53766277148988,0.124460000756573,0.263407409008621,0.00699491995720147
-0.00937503354170429,0.992522130487929,0.99496239070339,-1.49526628308193e-05
1.96089266292082,0.0501729773044713,0.136525108311486,0.00540433195877968
2.15491545481286,0.0314033402276794,0.0960209164889715,0.00827705851060786
0.205165585018415,0.837485034227315,0.895705918959695,0.000273331300014909
2.82477109621284,0.00483589844369028,0.0279012572772245,0.0142960959124108
-1.39913139772383,0.162092057205467,0.311715494625898,-0.00239085749470844
4.5701930894087,5.56079905111798e-06,0.000171101509265169,0.0129126769318659
0.365636494572879,0.71471365031914,0.805465531959754,0.000326586837381023
1.24292263670224,0.214192934776862,0.367812713952066,0.00368046413955945
3.40384005730722,0.000693075562549912,0.00616067166711033,0.0103715914912046
3.21172271331703,0.00136163166249701,0.0100861604629408,0.00932424098640044
0.717791341659705,0.473051528515915,0.622436221731467,0.000627042252544127
0.990352969332498,0.322278011426659,0.486457375738353,0.00169849623733817
0.0674858024304319,0.946210612651126,0.976347253987169,8.02193560013657e-05
-0.625271886283812,0.531949399550637,0.677642547198264,-0.00225729809835684
-2.98848632143896,0.0028735343625513,0.0185389313712987,-0.00286455232763884
2.1846922315959,0.0291606971478563,0.091127178587051,0.00502931024476513
-1.8367444840695,0.0665552850052425,0.170438447576483,-0.00188574576591324
0.8912205534718,0.373042108963394,0.534827396363289,0.00197130260029996
3.7223906919141,0.000209360810101601,0.0023805941686284,0.0146492407244129
-1.21591166535221,0.224324179084837,0.373113378817978,-0.00240681750407604
0.386853801942789,0.698959045555507,0.803401201787939,0.00116320186002405
-0.704231622935862,0.481472782610659,0.627950127393788,-0.00263820275361539
-4.81713599667429,1.7201534159604e-06,8.60076707980201e-05,-0.0146195329519572
-4.05571710896184,5.39282645262297e-05,0.000980513900476904,-0.00988071784377654
-0.929474925371941,0.352866348766813,0.520835939139208,-0.00319304801146851
-3.31204016481285,0.000962008672339038,0.00754516605756108,-0.011101302617494
-0.00693108522225607,0.994471363489278,0.99496239070339,-2.54282923082463e-05
-1.0484971386157,0.294690386584332,0.453369825514357,-0.0032990008521835
-1.078572581343,0.281064093736857,0.437453842391995,-0.0038178329775533
-0.846257595409362,0.39763299192017,0.560046467493197,-0.00305900806511324
1.19336444089565,0.233036303251795,0.385183972317017,0.00416542443473222
1.30724371962766,0.191434464581918,0.349651990103959,0.00408497493584227
0.220683952048952,0.825387855369625,0.889906043525202,0.00085570644245305
-0.569820808374551,0.568937580285928,0.708956486337605,-0.00205677321488925
0.264685271468478,0.791306635144079,0.867185353582552,0.000977330394305402
-1.38766943126271,0.165572295667515,0.316884776397157,-0.005168475793791
2.87510681360013,0.00413526763669049,0.0246881649951671,0.00790311645107724
-0.299322058775202,0.764763774192485,0.847383683315773,-0.000632308734575853
2.1547458052425,0.0314468501501382,0.0960209164889715,0.00822997403297247
-0.436220834787766,0.662778479972963,0.775179508740308,-0.00110555031016213
0.54408007138754,0.586516584700213,0.718791251879363,0.00259963926385502
1.61442679405723,0.106761987235956,0.238254572339338,0.00524494790416337
-0.479469895661884,0.631708954944527,0.75055948498541,-0.000467336177487506
1.6416822743192,0.100998403856032,0.228244980465609,0.00420305187936182
-4.70230127253875,2.98062575850866e-06,0.000114192117903748,-0.0191885446955385
3.52422059778399,0.000443779111674558,0.00412817778301915,0.0128980531890697
0.0261210657183913,0.979166187235532,0.991560695934716,2.1298608426429e-05
2.31004465496377,0.0211038912716758,0.0715386144802571,0.00790063006627443
-3.20613960482556,0.00139447102381717,0.0101416074459431,-0.00737395975661466
-2.72809345508788,0.00649611769450498,0.0302145009046743,-0.00693933270315709
2.74963552783853,0.00608280159066635,0.0296722028812993,0.00234273053889128
1.68963806336444,0.0914501766784228,0.215176886302171,0.00598796384614966
-0.11492532403397,0.908527065176096,0.95133724102209,-0.000359311028906392
-2.09263356556554,0.0366628107927842,0.107831796449365,-0.00558454371175416
1.46124677546621,0.144288345572931,0.294466011373328,0.00587398523505325
1.50830163138875,0.131805876419783,0.276033249046666,0.00117453190082687
0.611386310783857,0.541095246919574,0.684930692303259,0.000587873992375661
1.84551471808796,0.0652666698121293,0.168430115644205,0.00646725147159954
-0.365454628185397,0.714850659614281,0.805465531959754,-0.00124374530779816
0.787943700236568,0.430923532805994,0.588291512363132,0.00258340630393637
-1.09086995660572,0.275624818678352,0.430663779184926,-0.00454900340668076
0.486378446923756,0.62681463962034,0.75055948498541,0.000408833190969598
-1.80857608886303,0.0708427081540734,0.17934862823816,-0.00614638148442393
1.11112396135916,0.266814791779545,0.42520285542557,0.00418758876352077
-0.00631530579536248,0.99496239070339,0.99496239070339,-1.96504799246984e-05
0.840074338582148,0.401068733070515,0.562903485011249,0.00249857697520271
3.85532424362204,0.000123203226730071,0.00158971905458156,0.0135350844234469
0.0420248714371752,0.966488272569526,0.988734805697725,0.000171439699006258
1.35431305808051,0.175983264341847,0.332043894984616,0.00484742222444921
-3.66871241924287,0.000256865238448443,0.00263451526613788,-0.0164961599730098
-1.79469004908658,0.0730537516394335,0.182634379098584,-0.00667983702222414
-1.41075348763601,0.158641564216607,0.309502155567552,-0.00612779633490762
-3.37815388488236,0.000758636649230628,0.00659684042809241,-0.0149542725833119
0.672845766597901,0.501215958198995,0.646730268643864,0.0022380462577207
-4.75214657336127,2.31866211643997e-06,0.000103051649619554,-0.0162310666917835
-3.33041539976918,0.000901259932240366,0.00724714074854416,-0.0101850400743057
-0.895023728752201,0.371016946872215,0.534827396363289,-0.00444762744879728
-4.30896227698617,1.81474574133125e-05,0.000426998997960295,-0.0134291126132296
-1.48685793818087,0.137402266208478,0.284771536183375,-0.0067926754652568
-1.76890083495637,0.0772538645962976,0.190750282953821,-0.00818753394338794
-3.89388184191386,0.000105203812009413,0.0014510870621988,-0.0114779556552928
0.979706926505986,0.327495524786384,0.490629999679977,0.00300112299047349
2.31644654142348,0.0207653966903514,0.0713436324198273,0.00556644409901712
1.76440405850533,0.0780164298627664,0.191451361626421,0.00614165609780242
-1.64490115305294,0.100331763214899,0.228026734579316,-0.00443549057241849
0.266167253241003,0.790171490271745,0.867185353582552,0.000995407376168008
-1.93741277991755,0.0530186873144149,0.141383166171773,-0.00608281579893815
1.280171669692,0.20082237070452,0.358757358298854,0.00470279388703424
-0.213195181449197,0.831223389761398,0.893788591141288,-0.000533703294671605
-0.00709777553034209,0.994338398858793,0.99496239070339,-2.53069972193729e-05
2.49950483957299,0.0126099154470755,0.0509491533215171,0.00796987278503054
2.28389967693831,0.0225838453214506,0.0759120851141195,0.0073939706126598
0.475109139723851,0.634814464458588,0.751259721252767,0.00139915957964652
-6.57172931098283,8.0817865539236e-11,1.61635731078472e-08,-0.0246098718556296
-1.92983761704642,0.0539379944868951,0.142882104601047,-0.00243878374226289
-5.82585162044416,7.90391743436861e-09,1.05385565791582e-06,-0.019627165374892
-2.37066246805798,0.0179424251999905,0.0664534266666315,-0.00470749679892574
-2.97036487914169,0.00305375058583802,0.0190859411614876,-0.007985052388624
-3.7090393004546,0.000220204960598127,0.0023805941686284,-0.0115389361016003
-5.40508880620948,8.28360905511107e-08,5.52240603674071e-06,-0.0148558185858955
-2.12235054818265,0.0340802012879804,0.100978374186609,-0.00693804897732176
-0.504257870069296,0.61420128003796,0.742419197810577,-0.00165610132689374
1.75174822873701,0.0801650197208925,0.19552443834364,0.00446302767514307
1.22892929462713,0.21942914300468,0.369465175850049,0.00431360409805086
1.83462308063493,0.0668970906737695,0.170438447576483,0.00512956047170055
0.312178588701149,0.754977157213385,0.838863508014873,0.00107723613088469
-2.74478665226747,0.00617885229863744,0.0297776014392166,-0.0126834740457679
-1.42055243252168,0.155797180280167,0.305484667216014,-0.00621043201560052
2.70844177144969,0.00689175276757648,0.0316862196210413,0.00942058921553564
1.30184836980079,0.193302054962255,0.350374082026358,0.00498877789774206
-1.23440448254973,0.217374626249563,0.368431569914513,-0.00392870909301399
-0.613664823570316,0.539584223634124,0.684930692303259,-0.00191166811268452
1.89918419895429,0.0578437011538324,0.152220266194296,0.00895862130581619
-3.03938157818529,0.00244093847360982,0.0165487354143039,-0.0109810298348903
4.11924916000591,4.14244901874894e-05,0.000828489803749788,0.0209688890022167
0.761982043072045,0.44627192742713,0.601039632898492,0.00276689719992983
-1.01040025632561,0.31263573796577,0.473690512069348,-0.00102447796772453
-3.8110923342687,0.000148098077382256,0.00185122596727821,-0.00634997275308186
-0.950034085955527,0.342321307966135,0.510927325322589,-0.000896754841187039
-1.67719627693305,0.0938510512074168,0.219390603041991,-0.00522417794501968
-0.748142822059494,0.454547493696497,0.610130864022144,-0.000810000291775023
-1.09208005724969,0.275086847200716,0.430663779184926,-0.00393347475332901
0.637345720920988,0.524060301244052,0.671872181082118,0.00239889313229716
0.725933014463527,0.468076692904908,0.620943365978207,0.00235409232642569
-0.17401801212861,0.861887598567252,0.914469600601859,-0.00065217312293682
